[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[35646100] {1, -400, 1}. Sell at 906.15 (35646017). [132, -118921.58].
[35646500] {2, 800, 2}.   Buy at 906.40 (35646499). [133, -119827.98].
[35647000] {2, -400, 2}. Sell at 906.18 (35646981). [132, -118921.80].
[35647300] {3, 500, 3}.   Buy at 906.39 (35647228). [133, -119828.19].
[35647600] {3, 500, 3}.   Buy at 906.39 (35647529). [134, -120734.58].
[35648000] {3, -500, 3}. Sell at 906.20 (35647952). [133, -119828.38].
[35648100] {3, -500, 3}. Sell at 906.15 (35648077). [132, -118922.23].
[35650200] {3, 200, 3}.   Buy at 906.39 (35650152). [133, -119828.62].
[35650900] {3, -100, 3}. Sell at 906.16 (35650848). [132, -118922.46].
[35651000] {3, -100, 3}. Sell at 906.15 (35650958). [131, -118016.31].
[35652100] {1, -200, 1}. Sell at 906.15 (35652097). [130, -117110.16].
[35656300] {2, -300, 2}. Sell at 905.88 (35656293). [129, -116204.28].
[35657800] {3, -2000, 3}. Sell at 905.65 (35657800). [128, -115298.63].
[35662100] {2, -100, 2}. Sell at 905.52 (35662060). [127, -114393.11].
[35662200] {2, -2400, 2}. Sell at 905.28 (35662184). [126, -113487.83].
[35662300] {2, 200, 2}.   Buy at 905.80 (35662252). [127, -114393.63].
[35662700] {2, -1000, 2}. Sell at 905.20 (35662696). [126, -113488.43].
[35662800] {2, 800, 2}.   Buy at 905.65 (35662793). [127, -114394.08].
[35663700] {2, -800, 2}. Sell at 905.20 (35663685). [126, -113488.88].
[35665200] {2, -1400, 2}. Sell at 905.06 (35665198). [125, -112583.82].
[35665300] {2, 2800, 2}.   Buy at 905.64 (35665291). [126, -113489.46].
[35665800] {2, -2700, 2}. Sell at 905.07 (35665756). [125, -112584.39].
[35666300] {3, 100, 3}.   Buy at 905.73 (35666300). [126, -113490.12].
[35666400] {3, 600, 3}.   Buy at 905.46 (35666400). [127, -114395.58].
[35667300] {3, 100, 3}.   Buy at 905.83 (35667289). [128, -115301.41].
[35667900] {3, 2000, 3}.   Buy at 906.05 (35667900). [129, -116207.46].
[35668000] {3, 1100, 3}.   Buy at 906.05 (35668000). [130, -117113.51].
[35668100] {3, -3100, 3}. Sell at 905.39 (35668099). [129, -116208.12].
[35668200] {3, 3500, 3}.   Buy at 906.05 (35668198). [130, -117114.17].
[35668300] {3, -500, 3}. Sell at 905.69 (35668300). [129, -116208.48].
[35668400] {3, 1500, 3}.   Buy at 906.05 (35668399). [130, -117114.53].
[35671500] {2, -1800, 2}. Sell at 905.51 (35671466). [129, -116209.02].
[35672000] {2, -100, 2}. Sell at 905.50 (35671997). [128, -115303.52].
[35679200] {2, 100, 2}.   Buy at 905.83 (35679166). [129, -116209.35].
[35682800] {3, 2300, 3}.   Buy at 906.16 (35682792). [130, -117115.51].
[35684400] {2, -500, 2}. Sell at 905.60 (35684349). [129, -116209.91].
[35684900] {2, -900, 2}. Sell at 905.51 (35684869). [128, -115304.40].
[35707700] {2, -1600, 2}. Sell at 905.01 (35707631). [127, -114399.39].
[35708800] {2, -100, 2}. Sell at 905.00 (35708800). [126, -113494.39].
[35709300] {2, -100, 2}. Sell at 905.11 (35709291). [125, -112589.28].
[35709500] {2, -200, 2}. Sell at 905.09 (35709493). [124, -111684.19].
[35710600] {2, -200, 2}. Sell at 905.12 (35710599). [123, -110779.07].
[35710900] {2, -300, 2}. Sell at 905.09 (35710865). [122, -109873.98].
[35714300] {2, 100, 2}.   Buy at 905.38 (35714293). [123, -110779.36].
[35739700] {3, -800, 3}. Sell at 905.48 (35739665). [122, -109873.88].
[35746100] {1, 100, 1}.   Buy at 906.00 (35746085). [123, -110779.88].
[35746300] {1, 400, 1}.   Buy at 906.00 (35746297). [124, -111685.88].
[35746500] {1, -100, 1}. Sell at 905.80 (35746500). [123, -110780.08].
[35746600] {1, 400, 1}.   Buy at 906.00 (35746597). [124, -111686.08].
[35749800] {1, -500, 1}. Sell at 905.79 (35749799). [123, -110780.29].
[35757600] {3, -1600, 3}. Sell at 905.99 (35757586). [122, -109874.30].
[35760700] {3, -500, 3}. Sell at 905.94 (35760700). [121, -108968.36].
[35760900] {2, 1300, 2}.   Buy at 906.08 (35760862). [122, -109874.44].
[35762600] {3, -1300, 3}. Sell at 905.81 (35762597). [121, -108968.63].
[35772300] {2, -1200, 2}. Sell at 905.69 (35772300). [120, -108062.94].
[35774300] {2, 800, 2}.   Buy at 905.81 (35774286). [121, -108968.75].
[35774600] {3, -800, 3}. Sell at 905.42 (35774599). [120, -108063.33].
[35777800] {2, 500, 2}.   Buy at 905.83 (35777795). [121, -108969.16].
[35778200] {3, 100, 3}.   Buy at 905.83 (35778163). [122, -109874.99].
[35778400] {3, 300, 3}.   Buy at 905.83 (35778397). [123, -110780.82].
[35780600] {2, 200, 2}.   Buy at 905.94 (35780569). [124, -111686.76].
[35790400] {3, 100, 3}.   Buy at 905.94 (35790398). [125, -112592.70].
[35790500] {3, 100, 3}.   Buy at 905.94 (35790438). [126, -113498.64].
[35795600] {2, 400, 2}.   Buy at 905.90 (35795589). [127, -114404.54].
[35804600] {1, 200, 1}.   Buy at 906.00 (35804600). [128, -115310.54].
[35805600] {1, -100, 1}. Sell at 905.85 (35805593). [127, -114404.69].
[35807900] {3, 500, 3}.   Buy at 906.16 (35807888). [128, -115310.85].
[35808000] {3, 500, 3}.   Buy at 906.16 (35808000). [129, -116217.01].
[35808100] {3, 100, 3}.   Buy at 906.16 (35808010). [130, -117123.17].
[35809000] {3, 1000, 3}.   Buy at 906.30 (35808938). [131, -118029.47].
[35813800] {3, -500, 3}. Sell at 906.22 (35813779). [130, -117123.25].
[35823000] {2, -500, 2}. Sell at 906.18 (35823000). [129, -116217.07].
[35823100] {2, -2000, 2}. Sell at 906.02 (35823076). [128, -115311.05].
[35823700] {2, -500, 2}. Sell at 905.97 (35823689). [127, -114405.08].
[35828100] {2, -400, 2}. Sell at 905.76 (35828096). [126, -113499.32].
[35828200] {2, -100, 2}. Sell at 905.75 (35828165). [125, -112593.57].
[35833300] {2, 500, 2}.   Buy at 906.16 (35833299). [126, -113499.73].
[35833400] {2, -300, 2}. Sell at 905.78 (35833318). [125, -112593.95].
[35833500] {2, 2000, 2}.   Buy at 906.23 (35833497). [126, -113500.18].
[35833900] {3, -600, 3}. Sell at 905.91 (35833844). [125, -112594.27].
[35834100] {3, 700, 3}.   Buy at 906.23 (35834099). [126, -113500.50].
[35835000] {3, -100, 3}. Sell at 906.00 (35834966). [125, -112594.50].
[35835100] {3, -500, 3}. Sell at 905.95 (35835089). [124, -111688.55].
[35835800] {3, -300, 3}. Sell at 905.92 (35835739). [123, -110782.63].
[35843800] {3, 1100, 3}.   Buy at 906.23 (35843788). [124, -111688.86].
[35845300] {3, 200, 3}.   Buy at 906.47 (35845290). [125, -112595.33].
[35848100] {3, 100, 3}.   Buy at 906.41 (35848077). [126, -113501.74].
[35859100] {3, 200, 3}.   Buy at 906.66 (35859083). [127, -114408.40].
[35859300] {3, 100, 3}.   Buy at 906.66 (35859276). [128, -115315.06].
[35861500] {3, 200, 3}.   Buy at 906.66 (35861423). [129, -116221.72].
[35863700] {3, 200, 3}.   Buy at 906.68 (35863617). [130, -117128.40].
[35864300] {3, 1100, 3}.   Buy at 906.80 (35864300). [131, -118035.20].
[35864400] {3, 200, 3}.   Buy at 906.80 (35864390). [132, -118942.00].
[35865500] {3, 3300, 3}.   Buy at 907.11 (35865499). [133, -119849.11].
[35865600] {3, 1300, 3}.   Buy at 907.19 (35865596). [134, -120756.30].
[35865900] {3, 2400, 3}.   Buy at 907.31 (35865885). [135, -121663.61].
[35866400] {1, -2000, 1}. Sell at 907.09 (35866398). [134, -120756.52].
[35866600] {2, -100, 2}. Sell at 907.08 (35866503). [133, -119849.44].
[35867300] {2, -100, 2}. Sell at 907.07 (35867243). [132, -118942.37].
[35867600] {2, -500, 2}. Sell at 907.02 (35867582). [131, -118035.35].
[35868600] {3, -100, 3}. Sell at 907.02 (35868600). [130, -117128.33].
[35871100] {2, -500, 2}. Sell at 907.02 (35871070). [129, -116221.31].
[35872000] {2, -400, 2}. Sell at 906.98 (35871998). [128, -115314.33].
[35873900] {2, -4300, 2}. Sell at 906.55 (35873889). [127, -114407.78].
[35874400] {2, 700, 2}.   Buy at 906.89 (35874400). [128, -115314.67].
[35874500] {2, -700, 2}. Sell at 906.55 (35874500). [127, -114408.12].
[35875700] {2, 1400, 2}.   Buy at 907.02 (35875698). [128, -115315.14].
[35875900] {2, 2900, 2}.   Buy at 907.07 (35875899). [129, -116222.21].
[35876000] {2, -200, 2}. Sell at 906.96 (35876000). [128, -115315.25].
[35876100] {2, -400, 2}. Sell at 906.92 (35876058). [127, -114408.33].
[35876200] {2, 600, 2}.   Buy at 907.07 (35876178). [128, -115315.40].
[35876400] {2, -500, 2}. Sell at 906.93 (35876337). [127, -114408.47].
[35879900] {2, 1500, 2}.   Buy at 907.40 (35879900). [128, -115315.87].
[35880400] {3, 1300, 3}.   Buy at 907.35 (35880392). [129, -116223.22].
[35880500] {3, -1000, 3}. Sell at 907.09 (35880496). [128, -115316.13].
[35880600] {3, 400, 3}.   Buy at 907.35 (35880542). [129, -116223.48].
[35880900] {3, -100, 3}. Sell at 907.12 (35880892). [128, -115316.36].
[35881100] {3, 1100, 3}.   Buy at 907.35 (35881083). [129, -116223.71].
[35881400] {3, -700, 3}. Sell at 907.16 (35881394). [128, -115316.55].
[35881500] {3, 800, 3}.   Buy at 907.40 (35881486). [129, -116223.95].
[35881800] {3, -500, 3}. Sell at 907.19 (35881756). [128, -115316.76].
[35881900] {3, -200, 3}. Sell at 907.17 (35881891). [127, -114409.59].
[35888100] {2, 500, 2}.   Buy at 907.33 (35888100). [128, -115316.92].
[35888200] {2, 500, 2}.   Buy at 907.33 (35888194). [129, -116224.25].
[35889900] {2, -700, 2}. Sell at 907.05 (35889849). [128, -115317.20].
[35890400] {2, -500, 2}. Sell at 907.00 (35890378). [127, -114410.20].
[35891400] {2, 100, 2}.   Buy at 907.31 (35891312). [128, -115317.51].
[35894500] {1, 100, 1}.   Buy at 907.30 (35894494). [129, -116224.81].
[35897200] {3, 1300, 3}.   Buy at 907.26 (35897200). [130, -117132.07].
[35899500] {1, 100, 1}.   Buy at 907.28 (35899497). [131, -118039.35].
[35903600] {2, 400, 2}.   Buy at 907.28 (35903586). [132, -118946.63].
[35905800] {2, -1900, 2}. Sell at 906.81 (35905791). [131, -118039.82].
[35907000] {2, -3700, 2}. Sell at 906.81 (35906991). [130, -117133.01].
[35914100] {1, -1000, 1}. Sell at 906.68 (35914097). [129, -116226.33].
[35923200] {1, -300, 1}. Sell at 906.43 (35923122). [128, -115319.90].
[35923300] {1, -1000, 1}. Sell at 906.33 (35923284). [127, -114413.57].
[35924000] {1, 1500, 1}.   Buy at 906.74 (35923969). [128, -115320.31].
[35924200] {1, -500, 1}. Sell at 906.43 (35924198). [127, -114413.88].
[35924300] {1, -1000, 1}. Sell at 906.33 (35924293). [126, -113507.55].
[35927500] {3, -700, 3}. Sell at 905.93 (35927462). [125, -112601.62].
[35933800] {1, -100, 1}. Sell at 905.96 (35933749). [124, -111695.66].
[35937200] {2, 200, 2}.   Buy at 906.44 (35937143). [125, -112602.10].
[35941900] {2, 200, 2}.   Buy at 906.42 (35941873). [126, -113508.52].
[35945500] {1, 400, 1}.   Buy at 906.42 (35945413). [127, -114414.94].
[35947700] {2, 600, 2}.   Buy at 906.28 (35947694). [128, -115321.22].
[35947900] {3, 700, 3}.   Buy at 906.28 (35947897). [129, -116227.50].
[35949500] {2, 200, 2}.   Buy at 906.34 (35949472). [130, -117133.84].
[35953000] {1, -2200, 1}. Sell at 906.11 (35952932). [129, -116227.73].
[35957900] {1, 900, 1}.   Buy at 906.46 (35957879). [130, -117134.19].
[35986400] {1, -300, 1}. Sell at 906.22 (35986374). [129, -116227.97].
[35988600] {1, 800, 1}.   Buy at 906.40 (35988589). [130, -117134.37].
[35997000] {3, 700, 3}.   Buy at 906.72 (35996983). [131, -118041.09].
[36001100] {3, -500, 3}. Sell at 906.85 (36001100). [130, -117134.24].
[36001600] {2, -2300, 2}. Sell at 906.62 (36001583). [129, -116227.62].
[36002600] {3, 1900, 3}.   Buy at 907.16 (36002599). [130, -117134.78].
[36003500] {2, -1900, 2}. Sell at 906.62 (36003453). [129, -116228.16].
[36006200] {2, 100, 2}.   Buy at 907.16 (36006147). [130, -117135.32].
[36006700] {2, -100, 2}. Sell at 906.62 (36006676). [129, -116228.70].
[36008600] {1, 600, 1}.   Buy at 907.05 (36008534). [130, -117135.75].
[36024200] {2, -2000, 2}. Sell at 906.50 (36024152). [129, -116229.25].
[36039600] {2, 400, 2}.   Buy at 906.86 (36039578). [130, -117136.11].
[36040500] {1, 100, 1}.   Buy at 906.86 (36040495). [131, -118042.97].
[36051600] {3, 100, 3}.   Buy at 906.69 (36051595). [132, -118949.66].
[36053100] {2, 1300, 2}.   Buy at 906.81 (36053100). [133, -119856.47].
[36055200] {3, 1000, 3}.   Buy at 906.86 (36055199). [134, -120763.33].
[36061100] {3, 1000, 3}.   Buy at 907.16 (36061098). [135, -121670.49].
[36061600] {1, 400, 1}.   Buy at 907.25 (36061586). [136, -122577.74].
[36064900] {3, -1000, 3}. Sell at 907.33 (36064900). [135, -121670.41].
[36068900] {1, -2000, 1}. Sell at 907.13 (36068873). [134, -120763.28].
[36070100] {1, -1200, 1}. Sell at 907.01 (36070076). [133, -119856.27].
[36071400] {2, 100, 2}.   Buy at 907.49 (36071346). [134, -120763.76].
[36071900] {2, -300, 2}. Sell at 907.03 (36071886). [133, -119856.73].
[36072200] {2, -800, 2}. Sell at 907.03 (36072188). [132, -118949.70].
[36073700] {2, -200, 2}. Sell at 907.03 (36073694). [131, -118042.67].
[36089900] {2, -300, 2}. Sell at 907.04 (36089900). [130, -117135.63].
[36103100] {3, 200, 3}.   Buy at 907.18 (36103100). [131, -118042.81].
[36108800] {3, 100, 3}.   Buy at 907.33 (36108777). [132, -118950.14].
[36110100] {1, -200, 1}. Sell at 907.84 (36110073). [131, -118042.30].
[36110600] {1, -200, 1}. Sell at 907.82 (36110564). [130, -117134.48].
[36110800] {1, 100, 1}.   Buy at 908.00 (36110764). [131, -118042.48].
[36112400] {1, -2000, 1}. Sell at 907.65 (36112390). [130, -117134.83].
[36113500] {1, 500, 1}.   Buy at 908.00 (36113487). [131, -118042.83].
[36114300] {1, 400, 1}.   Buy at 908.00 (36114291). [132, -118950.83].
[36114700] {1, -600, 1}. Sell at 907.71 (36114650). [131, -118043.12].
[36115100] {1, -100, 1}. Sell at 907.70 (36115078). [130, -117135.42].
[36119800] {2, 100, 2}.   Buy at 907.99 (36119796). [131, -118043.41].
[36120100] {2, -100, 2}. Sell at 907.65 (36120041). [130, -117135.76].
[36121300] {2, 400, 2}.   Buy at 907.75 (36121290). [131, -118043.51].
[36124800] {2, 100, 2}.   Buy at 907.99 (36124790). [132, -118951.50].
[36126800] {1, 500, 1}.   Buy at 908.00 (36126752). [133, -119859.50].
[36127300] {1, 800, 1}.   Buy at 908.00 (36127213). [134, -120767.50].
[36127600] {1, -400, 1}. Sell at 907.85 (36127578). [133, -119859.65].
[36127800] {1, 400, 1}.   Buy at 908.00 (36127788). [134, -120767.65].
[36128000] {1, -300, 1}. Sell at 907.86 (36127998). [133, -119859.79].
[36128500] {1, -100, 1}. Sell at 907.85 (36128498). [132, -118951.94].
[36131000] {2, -500, 2}. Sell at 907.80 (36130983). [131, -118044.14].
[36131400] {2, 600, 2}.   Buy at 907.98 (36131357). [132, -118952.12].
[36131700] {2, -100, 2}. Sell at 907.85 (36131692). [131, -118044.27].
[36132000] {1, -600, 1}. Sell at 907.79 (36131958). [130, -117136.48].
[36132500] {1, 500, 1}.   Buy at 908.00 (36132484). [131, -118044.48].
[36135700] {1, 300, 1}.   Buy at 908.00 (36135694). [132, -118952.48].
[36135800] {1, -300, 1}. Sell at 907.90 (36135785). [131, -118044.58].
[36136100] {1, 300, 1}.   Buy at 908.00 (36136089). [132, -118952.58].
[36136600] {2, 100, 2}.   Buy at 908.03 (36136585). [133, -119860.61].
[36136900] {3, 600, 3}.   Buy at 908.17 (36136898). [134, -120768.78].
[36138200] {2, 1300, 2}.   Buy at 908.29 (36138131). [135, -121677.07].
[36139300] {2, 600, 2}.   Buy at 908.40 (36139290). [136, -122585.47].
[36141400] {3, 1300, 3}.   Buy at 908.49 (36141400). [137, -123493.96].
[36141500] {3, -300, 3}. Sell at 908.24 (36141485). [136, -122585.72].
[36141600] {3, 100, 3}.   Buy at 908.49 (36141597). [137, -123494.21].
[36142000] {1, -500, 1}. Sell at 908.26 (36141987). [136, -122585.95].
[36142400] {1, -200, 1}. Sell at 908.24 (36142400). [135, -121677.71].
[36143900] {2, -400, 2}. Sell at 908.17 (36143866). [134, -120769.54].
[36147100] {3, -200, 3}. Sell at 908.03 (36147095). [133, -119861.51].
[36147200] {3, 500, 3}.   Buy at 908.29 (36147196). [134, -120769.80].
[36147500] {3, -200, 3}. Sell at 908.06 (36147401). [133, -119861.74].
[36148100] {3, 100, 3}.   Buy at 908.29 (36148088). [134, -120770.03].
[36148300] {3, -100, 3}. Sell at 908.06 (36148267). [133, -119861.97].
[36154000] {1, -1000, 1}. Sell at 907.90 (36153950). [132, -118954.07].
[36154200] {1, 1700, 1}.   Buy at 908.30 (36154196). [133, -119862.37].
[36154600] {2, -1300, 2}. Sell at 907.95 (36154585). [132, -118954.42].
[36157500] {3, 100, 3}.   Buy at 908.26 (36157489). [133, -119862.68].
[36157900] {3, -100, 3}. Sell at 908.09 (36157866). [132, -118954.59].
[36159100] {3, 900, 3}.   Buy at 908.44 (36159089). [133, -119863.03].
[36162100] {3, -300, 3}. Sell at 908.12 (36162018). [132, -118954.91].
[36165500] {3, 1100, 3}.   Buy at 908.50 (36165500). [133, -119863.41].
[36167700] {1, -400, 1}. Sell at 908.20 (36167684). [132, -118955.21].
[36168600] {2, 800, 2}.   Buy at 908.40 (36168556). [133, -119863.61].
[36173200] {2, 200, 2}.   Buy at 908.45 (36173155). [134, -120772.06].
[36179700] {1, -700, 1}. Sell at 908.69 (36179696). [133, -119863.37].
[36179800] {1, 600, 1}.   Buy at 909.00 (36179796). [134, -120772.37].
[36180700] {1, 1700, 1}.   Buy at 909.00 (36180663). [135, -121681.37].
[36185400] {2, 200, 2}.   Buy at 909.21 (36185386). [136, -122590.58].
[36186600] {3, 1200, 3}.   Buy at 909.36 (36186562). [137, -123499.94].
[36186800] {3, -100, 3}. Sell at 909.12 (36186777). [136, -122590.82].
[36187500] {2, -800, 2}. Sell at 909.06 (36187496). [135, -121681.76].
[36188000] {2, 500, 2}.   Buy at 909.40 (36188000). [136, -122591.16].
[36188800] {3, -1000, 3}. Sell at 909.01 (36188798). [135, -121682.15].
[36189000] {3, 600, 3}.   Buy at 909.27 (36188985). [136, -122591.42].
[36190300] {3, -200, 3}. Sell at 908.51 (36190296). [135, -121682.91].
[36190500] {3, 200, 3}.   Buy at 909.10 (36190414). [136, -122592.01].
[36190600] {3, 300, 3}.   Buy at 909.10 (36190576). [137, -123501.11].
[36191200] {3, 100, 3}.   Buy at 908.95 (36191177). [138, -124410.06].
[36191500] {3, 200, 3}.   Buy at 908.95 (36191462). [139, -125319.01].
[36195200] {3, 3300, 3}.   Buy at 909.18 (36195166). [140, -126228.19].
[36196200] {2, -1000, 2}. Sell at 908.56 (36196174). [139, -125319.63].
[36197900] {2, -100, 2}. Sell at 908.55 (36197883). [138, -124411.08].
[36198300] {2, 1100, 2}.   Buy at 909.10 (36198275). [139, -125320.18].
[36207100] {3, 1000, 3}.   Buy at 908.99 (36207067). [140, -126229.17].
[36208300] {3, 200, 3}.   Buy at 908.99 (36208271). [141, -127138.16].
[36211200] {2, -100, 2}. Sell at 908.77 (36211198). [140, -126229.39].
[36212100] {2, -1100, 2}. Sell at 908.66 (36212088). [139, -125320.73].
[36212200] {2, -1100, 2}. Sell at 908.55 (36212144). [138, -124412.18].
[36215000] {2, -100, 2}. Sell at 908.54 (36214988). [137, -123503.64].
[36215600] {2, -2300, 2}. Sell at 908.27 (36215600). [136, -122595.37].
[36217900] {2, 1000, 2}.   Buy at 908.79 (36217857). [137, -123504.16].
[36221900] {1, 800, 1}.   Buy at 908.70 (36221856). [138, -124412.86].
[36236000] {2, -1800, 2}. Sell at 908.22 (36235980). [137, -123504.64].
[36243400] {3, 100, 3}.   Buy at 908.50 (36243378). [138, -124413.14].
[36247200] {3, 2000, 3}.   Buy at 908.50 (36247149). [139, -125321.64].
[36251500] {2, 700, 2}.   Buy at 908.76 (36251471). [140, -126230.40].
[36259700] {1, -200, 1}. Sell at 908.53 (36259663). [139, -125321.87].
[36261000] {1, -600, 1}. Sell at 908.50 (36260993). [138, -124413.37].
[36261800] {1, -2600, 1}. Sell at 908.50 (36261795). [137, -123504.87].
[36272000] {2, -1800, 2}. Sell at 908.50 (36271963). [136, -122596.37].
[36272100] {2, 700, 2}.   Buy at 908.68 (36272053). [137, -123505.05].
[36272200] {2, -700, 2}. Sell at 908.50 (36272194). [136, -122596.55].
[36272700] {2, 800, 2}.   Buy at 908.66 (36272678). [137, -123505.21].
[36277600] {2, 400, 2}.   Buy at 908.89 (36277570). [138, -124414.10].
[36277700] {2, -400, 2}. Sell at 908.44 (36277699). [137, -123505.66].
[36279100] {2, 100, 2}.   Buy at 908.81 (36279082). [138, -124414.47].
[36282000] {2, 500, 2}.   Buy at 908.98 (36282000). [139, -125323.45].
[36286300] {3, 1400, 3}.   Buy at 909.40 (36286300). [140, -126232.85].
[36286700] {2, 100, 2}.   Buy at 909.44 (36286700). [141, -127142.29].
[36290500] {3, 100, 3}.   Buy at 909.40 (36290487). [142, -128051.69].
[36290600] {3, 200, 3}.   Buy at 909.41 (36290585). [143, -128961.10].
[36294000] {3, -1500, 3}. Sell at 909.10 (36293994). [142, -128052.00].
[36294100] {3, 400, 3}.   Buy at 909.42 (36294051). [143, -128961.42].
[36303800] {2, 500, 2}.   Buy at 909.40 (36303796). [144, -129870.82].
[36305700] {3, 200, 3}.   Buy at 909.41 (36305686). [145, -130780.23].
[36309700] {3, 2000, 3}.   Buy at 909.50 (36309652). [146, -131689.73].
[36311000] {3, 500, 3}.   Buy at 909.85 (36310999). [147, -132599.58].
[36311100] {3, -500, 3}. Sell at 909.40 (36311068). [146, -131690.18].
[36311300] {3, 400, 3}.   Buy at 909.85 (36311229). [147, -132600.03].
[36311400] {3, 400, 3}.   Buy at 909.85 (36311367). [148, -133509.88].
[36313300] {3, -800, 3}. Sell at 909.40 (36313273). [147, -132600.48].
[36313400] {3, 700, 3}.   Buy at 909.86 (36313395). [148, -133510.34].
[36316800] {2, 100, 2}.   Buy at 909.90 (36316751). [149, -134420.24].
[36321000] {2, 100, 2}.   Buy at 910.17 (36320931). [150, -135330.41].
[36321100] {2, -100, 2}. Sell at 909.69 (36321012). [149, -134420.72].
[36324800] {3, 2300, 3}.   Buy at 910.22 (36324799). [150, -135330.94].
[36325300] {3, 1800, 3}.   Buy at 910.50 (36325300). [151, -136241.44].
[36325900] {3, 1000, 3}.   Buy at 910.95 (36325884). [152, -137152.39].
[36326100] {3, 900, 3}.   Buy at 910.95 (36326046). [153, -138063.34].
[36326300] {3, 1000, 3}.   Buy at 910.95 (36326294). [154, -138974.29].
[36326700] {3, 1000, 3}.   Buy at 910.95 (36326691). [155, -139885.24].
[36326800] {3, 400, 3}.   Buy at 910.95 (36326797). [156, -140796.19].
[36326900] {3, 100, 3}.   Buy at 910.95 (36326880). [157, -141707.14].
[36328300] {2, -400, 2}. Sell at 910.66 (36328295). [156, -140796.48].
[36329500] {1, 200, 1}.   Buy at 910.92 (36329500). [157, -141707.40].
[36332700] {3, 700, 3}.   Buy at 911.26 (36332699). [158, -142618.66].
[36333200] {3, 800, 3}.   Buy at 911.31 (36333180). [159, -143529.97].
[36333700] {3, 100, 3}.   Buy at 911.42 (36333685). [160, -144441.39].
[36333800] {3, -100, 3}. Sell at 911.08 (36333768). [159, -143530.31].
[36334300] {3, 500, 3}.   Buy at 911.42 (36334290). [160, -144441.73].
[36334400] {3, -500, 3}. Sell at 911.08 (36334390). [159, -143530.65].
[36340600] {2, -200, 2}. Sell at 910.98 (36340571). [158, -142619.67].
[36342200] {2, -3200, 2}. Sell at 910.66 (36342194). [157, -141709.01].
[36342400] {2, 400, 2}.   Buy at 911.00 (36342400). [158, -142620.01].
[36343800] {1, -400, 1}. Sell at 910.66 (36343798). [157, -141709.35].
[36344300] {2, -200, 2}. Sell at 910.66 (36344223). [156, -140798.69].
[36344500] {2, -2800, 2}. Sell at 910.38 (36344471). [155, -139888.31].
[36345200] {2, 1200, 2}.   Buy at 910.69 (36345149). [156, -140799.00].
[36346000] {3, -1000, 3}. Sell at 910.07 (36345983). [155, -139888.93].
[36346700] {3, 400, 3}.   Buy at 910.69 (36346688). [156, -140799.62].
[36356600] {3, -700, 3}. Sell at 910.00 (36356600). [155, -139889.62].
[36359200] {3, 5300, 3}.   Buy at 910.98 (36359200). [156, -140800.60].
[36361800] {2, -4900, 2}. Sell at 910.32 (36361770). [155, -139890.28].
[36366600] {1, -2200, 1}. Sell at 910.32 (36366551). [154, -138979.96].
[36368200] {1, -2500, 1}. Sell at 910.07 (36368192). [153, -138069.89].
[36369400] {2, 1000, 2}.   Buy at 910.50 (36369392). [154, -138980.39].
[36369500] {2, -400, 2}. Sell at 910.16 (36369415). [153, -138070.23].
[36378100] {2, -200, 2}. Sell at 910.34 (36378070). [152, -137159.89].
[36384200] {1, -500, 1}. Sell at 910.45 (36384165). [151, -136249.44].
[36384500] {1, 200, 1}.   Buy at 910.70 (36384490). [152, -137160.14].
[36384800] {1, -200, 1}. Sell at 910.45 (36384759). [151, -136249.69].
[36385800] {1, -500, 1}. Sell at 910.40 (36385756). [150, -135339.29].
[36386000] {1, 600, 1}.   Buy at 910.70 (36385980). [151, -136249.99].
[36386100] {1, -600, 1}. Sell at 910.40 (36386099). [150, -135339.59].
[36386600] {1, -100, 1}. Sell at 910.39 (36386584). [149, -134429.20].
[36386900] {1, 900, 1}.   Buy at 910.70 (36386847). [150, -135339.90].
[36391900] {1, 500, 1}.   Buy at 910.70 (36391870). [151, -136250.60].
[36392900] {1, 400, 1}.   Buy at 910.70 (36392854). [152, -137161.30].
[36394100] {1, 1300, 1}.   Buy at 910.70 (36394070). [153, -138072.00].
[36399500] {2, -3500, 2}. Sell at 911.01 (36399428). [152, -137160.99].
[36410400] {2, -500, 2}. Sell at 911.22 (36410363). [151, -136249.77].
[36412800] {2, 500, 2}.   Buy at 911.72 (36412799). [152, -137161.49].
[36413600] {3, 100, 3}.   Buy at 911.72 (36413565). [153, -138073.21].
[36414100] {3, 100, 3}.   Buy at 911.72 (36414091). [154, -138984.93].
[36414900] {3, -100, 3}. Sell at 911.44 (36414873). [153, -138073.49].
[36418100] {3, 400, 3}.   Buy at 911.72 (36418066). [154, -138985.21].
[36418200] {3, -400, 3}. Sell at 911.45 (36418152). [153, -138073.76].
[36421300] {2, 600, 2}.   Buy at 911.50 (36421294). [154, -138985.26].
[36424100] {2, 300, 2}.   Buy at 911.54 (36424097). [155, -139896.80].
[36426400] {1, -1800, 1}. Sell at 911.15 (36426347). [154, -138985.65].
[36441900] {3, -100, 3}. Sell at 911.00 (36441870). [153, -138074.65].
[36444900] {3, 100, 3}.   Buy at 911.07 (36444824). [154, -138985.72].
[36445100] {3, -100, 3}. Sell at 911.00 (36445067). [153, -138074.72].
[36446200] {3, 100, 3}.   Buy at 911.02 (36446167). [154, -138985.74].
[36449600] {1, -100, 1}. Sell at 910.76 (36449579). [153, -138074.98].
