[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[34769100] {3, -100, 3}. Sell at 23.93 (34769093). [1, -25.18].
[34781200] {4, 100, 4}.   Buy at 23.96 (34781172). [2, -49.14].
[34846600] {1, -100, 1}. Sell at 23.92 (34846594). [1, -25.22].
[34875000] {3, -100, 3}. Sell at 23.94 (34874994). [0, -1.28].
[34877100] {2, -100, 2}. Sell at 23.95 (34877100). [-1, 22.67].
[34920400] {4, 100, 4}.   Buy at 23.99 (34920400). [0, -1.32].
[34921200] {2, -100, 2}. Sell at 23.98 (34921157). [-1, 22.66].
[34931600] {1, 100, 1}.   Buy at 23.99 (34931576). [0, -1.33].
[34951000] {3, 100, 3}.   Buy at 24.00 (34950957). [1, -25.33].
[35011900] {1, -100, 1}. Sell at 23.98 (35011896). [0, -1.35].
[35014200] {2, -100, 2}. Sell at 23.98 (35014188). [-1, 22.63].
[35017600] {2, 100, 2}.   Buy at 23.99 (35017552). [0, -1.36].
[35019700] {3, 100, 3}.   Buy at 24.00 (35019683). [1, -25.36].
[35027400] {3, -100, 3}. Sell at 23.99 (35027382). [0, -1.37].
[35053700] {1, -100, 1}. Sell at 23.98 (35053699). [-1, 22.61].
[35063500] {3, 100, 3}.   Buy at 23.99 (35063497). [0, -1.38].
[35066800] {3, 100, 3}.   Buy at 23.99 (35066791). [1, -25.37].
[35099200] {2, -100, 2}. Sell at 23.97 (35099187). [0, -1.40].
[35099700] {2, 100, 2}.   Buy at 23.99 (35099686). [1, -25.39].
[35103100] {1, -100, 1}. Sell at 23.98 (35103100). [0, -1.41].
[35174300] {2, 100, 2}.   Buy at 24.01 (35174296). [1, -25.42].
[35577300] {3, -100, 3}. Sell at 24.07 (35577269). [0, -1.35].
[35600000] {3, 100, 3}.   Buy at 24.09 (35599985). [1, -25.44].
[35600500] {2, -100, 2}. Sell at 24.07 (35600457). [0, -1.37].
[35613800] {3, 100, 3}.   Buy at 24.09 (35613799). [1, -25.46].
[35643100] {4, 100, 4}.   Buy at 24.09 (35643095). [2, -49.55].
[35644100] {3, 100, 3}.   Buy at 24.10 (35644098). [3, -73.65].
[35755500] {3, -100, 3}. Sell at 24.14 (35755429). [2, -49.51].
[35764400] {2, -100, 2}. Sell at 24.14 (35764397). [1, -25.37].
[35767000] {3, 100, 3}.   Buy at 24.17 (35766998). [2, -49.54].
[35768500] {3, -100, 3}. Sell at 24.15 (35768481). [1, -25.39].
[35809400] {3, -100, 3}. Sell at 24.17 (35809391). [0, -1.22].
[35822900] {3, 100, 3}.   Buy at 24.18 (35822898). [1, -25.40].
[35854900] {3, -100, 3}. Sell at 24.16 (35854857). [0, -1.24].
