[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[43570600] {3, -100, 3}. Sell at 35.95 (43570549). [20, -715.92].
[43570900] {3, -100, 3}. Sell at 35.95 (43570849). [19, -679.97].
[43574000] {3, -200, 3}. Sell at 35.93 (43573963). [18, -644.04].
[43607800] {1, -100, 1}. Sell at 35.91 (43607722). [17, -608.13].
[43657800] {4, 100, 4}.   Buy at 36.00 (43657768). [18, -644.13].
[43709000] {3, -100, 3}. Sell at 35.89 (43708990). [17, -608.24].
[43710000] {3, -100, 3}. Sell at 35.89 (43709985). [16, -572.35].
[43735000] {2, 100, 2}.   Buy at 36.02 (43734936). [17, -608.37].
[43851700] {3, -100, 3}. Sell at 35.89 (43851633). [16, -572.48].
[43856600] {3, -100, 3}. Sell at 35.89 (43856528). [15, -536.59].
[43908600] {4, 100, 4}.   Buy at 36.04 (43908597). [16, -572.63].
[43908800] {2, -100, 2}. Sell at 35.91 (43908724). [15, -536.72].
[43995000] {2, -300, 2}. Sell at 35.87 (43994919). [14, -500.85].
[44030100] {4, -100, 4}. Sell at 35.88 (44030007). [13, -464.97].
[44112700] {4, -100, 4}. Sell at 35.90 (44112636). [12, -429.07].
[44117100] {3, 100, 3}.   Buy at 36.06 (44117096). [13, -465.13].
[44215500] {4, -100, 4}. Sell at 35.90 (44215458). [12, -429.23].
[44237100] {4, -100, 4}. Sell at 35.90 (44237077). [11, -393.33].
[44239700] {4, 100, 4}.   Buy at 36.04 (44239634). [12, -429.37].
[44240200] {4, -100, 4}. Sell at 35.90 (44240136). [11, -393.47].
[44248100] {4, -100, 4}. Sell at 35.90 (44248017). [10, -357.57].
[44260000] {4, 100, 4}.   Buy at 36.05 (44259987). [11, -393.62].
[44265000] {4, -100, 4}. Sell at 35.90 (44264984). [10, -357.72].
[44333900] {4, -100, 4}. Sell at 35.90 (44333834). [9, -321.82].
[44334300] {4, 100, 4}.   Buy at 36.05 (44334254). [10, -357.87].
[44338100] {4, -100, 4}. Sell at 35.90 (44338015). [9, -321.97].
[44345400] {4, -100, 4}. Sell at 35.90 (44345335). [8, -286.07].
[44361200] {3, -200, 3}. Sell at 35.93 (44361128). [7, -250.14].
[44389100] {2, -100, 2}. Sell at 35.92 (44389061). [6, -214.22].
[44393200] {3, -100, 3}. Sell at 35.92 (44393194). [5, -178.30].
[45500500] {4, 400, 4}.   Buy at 36.09 (45500476). [6, -214.39].
[45824600] {4, 100, 4}.   Buy at 36.18 (45824545). [7, -250.57].
[45825100] {4, -100, 4}. Sell at 36.04 (45825016). [6, -214.53].
[45832400] {4, 100, 4}.   Buy at 36.18 (45832398). [7, -250.71].
[45965700] {1, -100, 1}. Sell at 36.03 (45965686). [6, -214.68].
[45966100] {1, -200, 1}. Sell at 36.00 (45966082). [5, -178.68].
[46165900] {4, 100, 4}.   Buy at 36.18 (46165874). [6, -214.86].
[46428300] {1, 400, 1}.   Buy at 36.20 (46428266). [7, -251.06].
[46479800] {1, -200, 1}. Sell at 36.04 (46479748). [6, -215.02].
[46568600] {2, 500, 2}.   Buy at 36.19 (46568517). [7, -251.21].
[46574300] {2, 500, 2}.   Buy at 36.19 (46574291). [8, -287.40].
[46639400] {3, 300, 3}.   Buy at 36.17 (46639372). [9, -323.57].
[46718400] {2, 300, 2}.   Buy at 36.19 (46718317). [10, -359.76].
[46744100] {2, 300, 2}.   Buy at 36.18 (46744078). [11, -395.94].
[46760000] {2, 300, 2}.   Buy at 36.17 (46759912). [12, -432.11].
[46764300] {3, 300, 3}.   Buy at 36.14 (46764215). [13, -468.25].
[46815400] {4, 300, 4}.   Buy at 36.14 (46815337). [14, -504.39].
[46897800] {1, -100, 1}. Sell at 36.07 (46897767). [13, -468.32].
[47051000] {3, 100, 3}.   Buy at 36.11 (47050980). [14, -504.43].
[47134000] {1, -200, 1}. Sell at 36.01 (47133966). [13, -468.42].
[47157900] {1, 300, 1}.   Buy at 36.03 (47157824). [14, -504.45].
[47192300] {1, 200, 1}.   Buy at 36.03 (47192292). [15, -540.48].
[47215100] {1, 100, 1}.   Buy at 36.03 (47215084). [16, -576.51].
[47254100] {1, 300, 1}.   Buy at 36.03 (47254070). [17, -612.54].
[47411300] {1, 100, 1}.   Buy at 36.11 (47411284). [18, -648.65].
[48033800] {1, -200, 1}. Sell at 36.01 (48033719). [17, -612.64].
[48411800] {3, 200, 3}.   Buy at 36.15 (48411710). [18, -648.79].
[50585300] {1, 200, 1}.   Buy at 36.14 (50585284). [19, -684.93].
[50845000] {1, -100, 1}. Sell at 36.05 (50844972). [18, -648.88].
[51133300] {2, 100, 2}.   Buy at 36.14 (51133232). [19, -685.02].
[51141800] {1, -100, 1}. Sell at 36.04 (51141708). [18, -648.98].
[51406400] {2, 100, 2}.   Buy at 36.15 (51406345). [19, -685.13].
[51426200] {3, 100, 3}.   Buy at 36.15 (51426157). [20, -721.28].
[51438100] {2, 100, 2}.   Buy at 36.15 (51438025). [21, -757.43].
[51466400] {1, -300, 1}. Sell at 36.03 (51466394). [20, -721.40].
[51471300] {1, -100, 1}. Sell at 36.02 (51471272). [19, -685.38].
[51480600] {1, -200, 1}. Sell at 36.02 (51480572). [18, -649.36].
[51564500] {1, -100, 1}. Sell at 36.01 (51564453). [17, -613.35].
[51669800] {1, -300, 1}. Sell at 36.01 (51669743). [16, -577.34].
[51671800] {1, -300, 1}. Sell at 36.01 (51671724). [15, -541.33].
[51708100] {1, -100, 1}. Sell at 36.00 (51708033). [14, -505.33].
[51756200] {1, -100, 1}. Sell at 35.99 (51756147). [13, -469.34].
[51756600] {2, 200, 2}.   Buy at 36.10 (51756530). [14, -505.44].
[51824200] {1, 900, 1}.   Buy at 36.13 (51824187). [15, -541.57].
[51825800] {2, 200, 2}.   Buy at 36.12 (51825787). [16, -577.69].
[51852700] {2, -200, 2}. Sell at 35.97 (51852628). [15, -541.72].
[51897900] {2, -200, 2}. Sell at 35.97 (51897807). [14, -505.75].
[51917700] {3, 900, 3}.   Buy at 36.11 (51917676). [15, -541.86].
[51921300] {2, 100, 2}.   Buy at 36.11 (51921269). [16, -577.97].
[51944300] {2, -200, 2}. Sell at 36.07 (51944270). [15, -541.90].
[51979400] {2, 200, 2}.   Buy at 36.09 (51979316). [16, -577.99].
[52552800] {3, 100, 3}.   Buy at 36.11 (52552773). [17, -614.10].
[52688700] {3, -100, 3}. Sell at 36.00 (52688658). [16, -578.10].
[53108000] {2, -400, 2}. Sell at 36.00 (53107919). [15, -542.10].
[53108500] {4, -100, 4}. Sell at 35.99 (53108442). [14, -506.11].
[53571200] {4, 100, 4}.   Buy at 36.10 (53571176). [15, -542.21].
[53577700] {4, -100, 4}. Sell at 36.00 (53577621). [14, -506.21].
[53622000] {4, 100, 4}.   Buy at 36.10 (53621990). [15, -542.31].
[53638300] {2, -200, 2}. Sell at 36.01 (53638236). [14, -506.30].
[53698100] {4, -100, 4}. Sell at 36.03 (53698100). [13, -470.27].
[53704100] {4, -300, 4}. Sell at 36.00 (53704099). [12, -434.27].
[53707800] {4, -100, 4}. Sell at 36.00 (53707708). [11, -398.27].
[53709800] {4, 200, 4}.   Buy at 36.14 (53709746). [12, -434.41].
[53727000] {2, -200, 2}. Sell at 36.01 (53726974). [11, -398.40].
[53748400] {1, 100, 1}.   Buy at 36.14 (53748314). [12, -434.54].
[54136000] {3, 100, 3}.   Buy at 36.13 (54135997). [13, -470.67].
[54148800] {3, 200, 3}.   Buy at 36.11 (54148737). [14, -506.78].
[54417800] {4, -100, 4}. Sell at 36.05 (54417711). [13, -470.73].
[54420500] {2, -200, 2}. Sell at 36.05 (54420440). [12, -434.68].
[54432500] {3, -100, 3}. Sell at 36.05 (54432490). [11, -398.63].
[54447800] {4, -100, 4}. Sell at 36.05 (54447732). [10, -362.58].
[54452200] {3, 100, 3}.   Buy at 36.13 (54452179). [11, -398.71].
[54713300] {3, 200, 3}.   Buy at 36.12 (54713260). [12, -434.83].
[54724700] {3, 300, 3}.   Buy at 36.12 (54724607). [13, -470.95].
[54733200] {3, 400, 3}.   Buy at 36.12 (54733109). [14, -507.07].
[54763800] {3, -100, 3}. Sell at 36.10 (54763745). [13, -470.97].
[54775800] {2, -100, 2}. Sell at 36.09 (54775770). [12, -434.88].
[54897300] {3, -100, 3}. Sell at 36.08 (54897213). [11, -398.80].
[54923000] {2, 100, 2}.   Buy at 36.21 (54922956). [12, -435.01].
[54993900] {2, -100, 2}. Sell at 36.14 (54993878). [11, -398.87].
[55009000] {2, -100, 2}. Sell at 36.10 (55008982). [10, -362.77].
[55059600] {1, -200, 1}. Sell at 36.06 (55059528). [9, -326.71].
[55080100] {2, -100, 2}. Sell at 36.02 (55080075). [8, -290.69].
[55252000] {3, 100, 3}.   Buy at 36.06 (55251951). [9, -326.75].
[55259200] {3, 200, 3}.   Buy at 36.06 (55259111). [10, -362.81].
[55265200] {3, 300, 3}.   Buy at 36.06 (55265111). [11, -398.87].
[55273800] {1, -100, 1}. Sell at 35.96 (55273797). [10, -362.91].
[55275800] {2, 100, 2}.   Buy at 36.05 (55275707). [11, -398.96].
[55289200] {3, 200, 3}.   Buy at 36.05 (55289110). [12, -435.01].
[55402800] {2, 100, 2}.   Buy at 36.05 (55402771). [13, -471.06].
[55989100] {3, 100, 3}.   Buy at 35.97 (55989099). [14, -507.03].
[56349800] {3, 100, 3}.   Buy at 35.97 (56349713). [15, -543.00].
[56725500] {3, 100, 3}.   Buy at 35.97 (56725432). [16, -578.97].
[56733800] {3, 100, 3}.   Buy at 35.97 (56733731). [17, -614.94].
[56742800] {3, 100, 3}.   Buy at 35.97 (56742733). [18, -650.91].
[56747800] {2, 100, 2}.   Buy at 36.02 (56747708). [19, -686.93].
[56815400] {2, 100, 2}.   Buy at 36.09 (56815335). [20, -723.02].
[56820600] {2, -200, 2}. Sell at 35.99 (56820547). [19, -687.03].
[56821100] {2, 100, 2}.   Buy at 36.07 (56821027). [20, -723.10].
[56831800] {1, -200, 1}. Sell at 35.95 (56831714). [19, -687.15].
[56866100] {2, 200, 2}.   Buy at 36.07 (56866069). [20, -723.22].
[57016900] {3, 300, 3}.   Buy at 36.04 (57016834). [21, -759.26].
[57102900] {2, -200, 2}. Sell at 35.98 (57102850). [20, -723.28].
[57120200] {2, -900, 2}. Sell at 35.89 (57120176). [19, -687.39].
[57129800] {2, -100, 2}. Sell at 35.92 (57129709). [18, -651.47].
[57131800] {2, 200, 2}.   Buy at 36.01 (57131714). [19, -687.48].
[57327800] {3, 100, 3}.   Buy at 35.95 (57327764). [20, -723.43].
[57335500] {3, 100, 3}.   Buy at 35.95 (57335435). [21, -759.38].
[57517800] {3, 100, 3}.   Buy at 35.99 (57517785). [22, -795.37].
[57557800] {3, -200, 3}. Sell at 35.95 (57557792). [21, -759.42].
[57560800] {3, -100, 3}. Sell at 35.92 (57560778). [20, -723.50].
[57600000] Closing long position 20 shares at 35.92 (57599848).
[57600000] Final cash: -5.10.
[57600000] Normalized Final cash: -0.15.
