[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[40159500] {3, -400, 3}. Sell at 35.58 (40159456). [11, -396.27].
[40517668] {3, 200, 4}. MO buy arrived. Sell at 35.66 (40517668). [10, -360.61].
[40517668] {3, 200, 4}. MO buy arrived. Sell at 35.66 (40517668). [9, -324.95].
[40545088] {2, 200, 4}. MO buy arrived. Sell at 35.70 (40545088). [8, -289.25].
[40545200] {4, -100, 4}. Sell at 35.69 (40545183). [7, -253.56].
[40548200] {4, 200, 4}.   Buy at 35.84 (40548167). [8, -289.40].
[40599800] {3, 300, 3}.   Buy at 35.81 (40599713). [9, -325.21].
[40800600] {3, 200, 3}.   Buy at 35.82 (40800598). [10, -361.03].
[40881861] {3, 200, 4}. MO buy arrived. Sell at 35.69 (40881861). [9, -325.34].
[40881864] {3, 200, 4}. MO buy arrived. Sell at 35.71 (40881864). [8, -289.63].
[40917062] {3, 0, 4}. MO buy arrived. Sell at 35.72 (40917062). [7, -253.91].
[40918026] {4, 0, 4}. MO buy arrived. Sell at 35.75 (40918026). [6, -218.16].
[40921400] {3, -200, 3}. Sell at 35.71 (40921351). [5, -182.45].
[41316000] {2, -200, 2}. Sell at 35.73 (41315983). [4, -146.72].
[41492400] {1, 200, 1}.   Buy at 35.91 (41492396). [5, -182.63].
[41511476] {3, 0, 3}. MO sell arrived. Buy at 35.82 (41511476). [6, -218.45].
[41511479] {3, 0, 3}. MO buy arrived. Sell at 35.80 (41511479). [5, -182.65].
[41512560] {3, 100, 3}. MO buy arrived. Sell at 35.81 (41512560). [4, -146.84].
[41512600] {3, 100, 3}.   Buy at 35.83 (41512594). [5, -182.67].
[41513056] {3, 100, 3}. MO buy arrived. Sell at 35.82 (41513056). [4, -146.85].
[41513100] {3, 100, 3}.   Buy at 35.84 (41513059). [5, -182.69].
[41542456] {2, 100, 1}. MO buy arrived. Sell at 35.86 (41542456). [4, -146.83].
[41542456] {2, 100, 1}. MO buy arrived. Sell at 35.86 (41542456). [3, -110.97].
[41556108] {2, 0, 2}. MO buy arrived. Sell at 35.86 (41556108). [2, -75.11].
[41556200] {2, 600, 2}.   Buy at 35.91 (41556108). [3, -111.02].
[41631975] {2, 100, 2}. MO buy arrived. Sell at 35.86 (41631975). [2, -75.16].
[41632000] {2, 100, 2}.   Buy at 35.92 (41631988). [3, -111.08].
[41885000] {4, -100, 4}. Sell at 35.85 (41884985). [2, -75.23].
[42066242] {2, 0, 2}. MO sell arrived. Buy at 35.97 (42066242). [3, -111.20].
[42066300] {2, -100, 2}. Sell at 35.84 (42066278). [2, -75.36].
[43136121] {3, 0, 3}. MO buy arrived. Sell at 35.89 (43136121). [1, -39.47].
[43136121] {3, 0, 3}. MO buy arrived. Sell at 35.89 (43136121). [0, -3.58].
[43136200] {3, 100, 3}.   Buy at 36.00 (43136142). [1, -39.58].
[43185200] {4, 200, 4}.   Buy at 35.97 (43185199). [2, -75.55].
[43476200] {4, 100, 4}.   Buy at 35.99 (43476135). [3, -111.54].
[43532661] {2, 100, 3}. MO buy arrived. Sell at 35.91 (43532661). [2, -75.63].
[43532664] {2, 100, 3}. MO buy arrived. Sell at 35.92 (43532664). [1, -39.71].
[43568008] {3, 0, 3}. MO buy arrived. Sell at 35.91 (43568008). [0, -3.80].
[43568015] {3, 0, 3}. MO buy arrived. Sell at 35.93 (43568015). [-1, 32.13].
[43569100] {3, -100, 3}. Sell at 35.95 (43569027). [-2, 68.08].
[43569800] {3, -100, 3}. Sell at 35.95 (43569713). [-3, 104.03].
[43570000] {3, -100, 3}. Sell at 35.95 (43569961). [-4, 139.98].
[43570600] {3, -100, 3}. Sell at 35.95 (43570549). [-5, 175.93].
[43570900] {3, -100, 3}. Sell at 35.95 (43570849). [-6, 211.88].
[43571636] {3, 0, 3}. MO sell arrived. Buy at 36.05 (43571636). [-5, 175.83].
[43574000] {3, -200, 3}. Sell at 35.93 (43573963). [-6, 211.76].
[43607800] {1, -100, 1}. Sell at 35.91 (43607722). [-7, 247.67].
[43657800] {4, 100, 4}.   Buy at 36.00 (43657768). [-6, 211.67].
[43709000] {3, -100, 3}. Sell at 35.89 (43708990). [-7, 247.56].
[43710000] {3, -100, 3}. Sell at 35.89 (43709985). [-8, 283.45].
[43735000] {2, 100, 2}.   Buy at 36.02 (43734936). [-7, 247.43].
[43851700] {3, -100, 3}. Sell at 35.89 (43851633). [-8, 283.32].
[43856600] {3, -100, 3}. Sell at 35.89 (43856528). [-9, 319.21].
[43908600] {4, 100, 4}.   Buy at 36.04 (43908597). [-8, 283.17].
[43908800] {2, -100, 2}. Sell at 35.91 (43908724). [-9, 319.08].
[43995000] {2, -300, 2}. Sell at 35.87 (43994919). [-10, 354.95].
[44030100] {4, -100, 4}. Sell at 35.88 (44030007). [-11, 390.83].
[44112700] {4, -100, 4}. Sell at 35.90 (44112636). [-12, 426.73].
[44117100] {3, 100, 3}.   Buy at 36.06 (44117096). [-11, 390.67].
[44215500] {4, -100, 4}. Sell at 35.90 (44215458). [-12, 426.57].
[44237100] {4, -100, 4}. Sell at 35.90 (44237077). [-13, 462.47].
[44239700] {4, 100, 4}.   Buy at 36.04 (44239634). [-12, 426.43].
[44240200] {4, -100, 4}. Sell at 35.90 (44240136). [-13, 462.33].
[44248100] {4, -100, 4}. Sell at 35.90 (44248017). [-14, 498.23].
[44260000] {4, 100, 4}.   Buy at 36.05 (44259987). [-13, 462.18].
[44265000] {4, -100, 4}. Sell at 35.90 (44264984). [-14, 498.08].
[44333900] {4, -100, 4}. Sell at 35.90 (44333834). [-15, 533.98].
[44334300] {4, 100, 4}.   Buy at 36.05 (44334254). [-14, 497.93].
[44338100] {4, -100, 4}. Sell at 35.90 (44338015). [-15, 533.83].
[44345400] {4, -100, 4}. Sell at 35.90 (44345335). [-16, 569.73].
[44361200] {3, -200, 3}. Sell at 35.93 (44361128). [-17, 605.66].
[44389100] {2, -100, 2}. Sell at 35.92 (44389061). [-18, 641.58].
[44393200] {3, -100, 3}. Sell at 35.92 (44393194). [-19, 677.50].
[45500500] {4, 400, 4}.   Buy at 36.09 (45500476). [-18, 641.41].
[45824600] {4, 100, 4}.   Buy at 36.18 (45824545). [-17, 605.23].
[45825100] {4, -100, 4}. Sell at 36.04 (45825016). [-18, 641.27].
[45832400] {4, 100, 4}.   Buy at 36.18 (45832398). [-17, 605.09].
[45965527] {4, 0, 4}. MO sell arrived. Buy at 36.18 (45965527). [-16, 568.91].
[45965700] {1, -100, 1}. Sell at 36.03 (45965686). [-17, 604.94].
[45966100] {1, -200, 1}. Sell at 36.00 (45966082). [-18, 640.94].
[46165900] {4, 100, 4}.   Buy at 36.18 (46165874). [-17, 604.76].
[46428300] {1, 400, 1}.   Buy at 36.20 (46428266). [-16, 568.56].
[46479800] {1, -200, 1}. Sell at 36.04 (46479748). [-17, 604.60].
[46515286] {2, 0, 3}. MO sell arrived. Buy at 36.19 (46515286). [-16, 568.41].
[46527659] {4, -300, 3}. MO sell arrived. Buy at 36.19 (46527659). [-15, 532.22].
[46527665] {4, -300, 3}. MO sell arrived. Buy at 36.19 (46527665). [-14, 496.03].
[46568517] {2, 0, 2}. MO sell arrived. Buy at 36.19 (46568517). [-13, 459.84].
[46568600] {2, 500, 2}.   Buy at 36.19 (46568517). [-12, 423.65].
[46574290] {2, 500, 2}. MO sell arrived. Buy at 36.19 (46574290). [-11, 387.46].
[46574300] {2, 500, 2}.   Buy at 36.19 (46574291). [-10, 351.27].
[46580110] {2, 0, 2}. MO sell arrived. Buy at 36.14 (46580110). [-9, 315.13].
[46580110] {2, 0, 2}. MO sell arrived. Buy at 36.14 (46580110). [-8, 278.99].
[46591915] {2, 0, 2}. MO sell arrived. Buy at 36.14 (46591915). [-7, 242.85].
[46614070] {2, 0, 3}. MO sell arrived. Buy at 36.17 (46614070). [-6, 206.68].
[46639372] {3, 300, 3}. MO sell arrived. Buy at 36.17 (46639372). [-5, 170.51].
[46639400] {3, 300, 3}.   Buy at 36.17 (46639372). [-4, 134.34].
[46718316] {2, 0, 2}. MO sell arrived. Buy at 36.19 (46718316). [-3, 98.15].
[46718400] {2, 300, 2}.   Buy at 36.19 (46718317). [-2, 61.96].
[46744076] {2, 300, 2}. MO sell arrived. Buy at 36.19 (46744076). [-1, 25.77].
[46744100] {2, 300, 2}.   Buy at 36.18 (46744078). [0, -10.41].
[46759909] {2, 0, 2}. MO sell arrived. Buy at 36.18 (46759909). [1, -46.59].
[46760000] {2, 300, 2}.   Buy at 36.17 (46759912). [2, -82.76].
[46764215] {3, 0, 3}. MO sell arrived. Buy at 36.14 (46764215). [3, -118.90].
[46764300] {3, 300, 3}.   Buy at 36.14 (46764215). [4, -155.04].
[46815336] {4, 0, 4}. MO sell arrived. Buy at 36.14 (46815336). [5, -191.18].
[46815400] {4, 300, 4}.   Buy at 36.14 (46815337). [6, -227.32].
[46850030] {2, 0, 2}. MO sell arrived. Buy at 36.17 (46850030). [7, -263.49].
[46874802] {4, 0, 4}. MO sell arrived. Buy at 36.16 (46874802). [8, -299.65].
[46890938] {1, 0, 1}. MO sell arrived. Buy at 36.14 (46890938). [9, -335.79].
[46897800] {1, -100, 1}. Sell at 36.07 (46897767). [8, -299.72].
[46910996] {1, -400, 4}. MO sell arrived. Buy at 36.13 (46910996). [9, -335.85].
[47049246] {3, 0, 3}. MO sell arrived. Buy at 36.12 (47049246). [10, -371.97].
[47049246] {3, 0, 3}. MO sell arrived. Buy at 36.12 (47049246). [11, -408.09].
[47051000] {3, 100, 3}.   Buy at 36.11 (47050980). [12, -444.20].
[47093745] {3, 0, 3}. MO sell arrived. Buy at 36.11 (47093745). [13, -480.31].
[47116477] {2, -300, 3}. MO sell arrived. Buy at 36.12 (47116477). [14, -516.43].
[47134000] {1, -200, 1}. Sell at 36.01 (47133966). [13, -480.42].
[47142739] {2, 0, 2}. MO sell arrived. Buy at 36.08 (47142739). [14, -516.50].
[47142740] {2, 0, 2}. MO sell arrived. Buy at 36.07 (47142740). [15, -552.57].
[47144695] {3, 0, 2}. MO sell arrived. Buy at 36.07 (47144695). [16, -588.64].
[47145427] {2, 0, 2}. MO sell arrived. Buy at 36.04 (47145427). [17, -624.68].
[47157900] {1, 300, 1}.   Buy at 36.03 (47157824). [18, -660.71].
[47192300] {1, 200, 1}.   Buy at 36.03 (47192292). [19, -696.74].
[47215100] {1, 100, 1}.   Buy at 36.03 (47215084). [20, -732.77].
[47254100] {1, 300, 1}.   Buy at 36.03 (47254070). [21, -768.80].
[47303033] {1, 0, 1}. MO buy arrived. Sell at 35.97 (47303033). [20, -732.83].
[47323938] {3, 0, 3}. MO buy arrived. Sell at 36.04 (47323938). [19, -696.79].
[47323940] {3, 0, 3}. MO buy arrived. Sell at 36.04 (47323940). [18, -660.75].
[47411300] {1, 100, 1}.   Buy at 36.11 (47411284). [19, -696.86].
[48032290] {2, 0, 1}. MO sell arrived. Buy at 36.14 (48032290). [20, -733.00].
[48033707] {1, 0, 1}. MO sell arrived. Buy at 36.13 (48033707). [21, -769.13].
[48033800] {1, -200, 1}. Sell at 36.01 (48033719). [20, -733.12].
[48405590] {1, 100, 4}. MO buy arrived. Sell at 36.04 (48405590). [19, -697.08].
[48411800] {3, 200, 3}.   Buy at 36.15 (48411710). [20, -733.23].
[49208070] {3, -700, 2}. MO sell arrived. Buy at 36.18 (49208070). [21, -769.41].
[50213905] {3, 0, 3}. MO sell arrived. Buy at 36.16 (50213905). [22, -805.57].
[50507616] {2, 0, 3}. MO sell arrived. Buy at 36.14 (50507616). [23, -841.71].
[50585300] {1, 200, 1}.   Buy at 36.14 (50585284). [24, -877.85].
[50845000] {1, -100, 1}. Sell at 36.05 (50844972). [23, -841.80].
[51133226] {2, 0, 2}. MO buy arrived. Sell at 36.06 (51133226). [22, -805.74].
[51133300] {2, 100, 2}.   Buy at 36.14 (51133232). [23, -841.88].
[51141800] {1, -100, 1}. Sell at 36.04 (51141708). [22, -805.84].
[51406400] {2, 100, 2}.   Buy at 36.15 (51406345). [23, -841.99].
[51426200] {3, 100, 3}.   Buy at 36.15 (51426157). [24, -878.14].
[51438100] {2, 100, 2}.   Buy at 36.15 (51438025). [25, -914.29].
[51466293] {2, -500, 1}. MO sell arrived. Buy at 36.16 (51466293). [26, -950.45].
[51466400] {1, -300, 1}. Sell at 36.03 (51466394). [25, -914.42].
[51471300] {1, -100, 1}. Sell at 36.02 (51471272). [24, -878.40].
[51480600] {1, -200, 1}. Sell at 36.02 (51480572). [23, -842.38].
[51564500] {1, -100, 1}. Sell at 36.01 (51564453). [22, -806.37].
[51669800] {1, -300, 1}. Sell at 36.01 (51669743). [21, -770.36].
[51671800] {1, -300, 1}. Sell at 36.01 (51671724). [20, -734.35].
[51708100] {1, -100, 1}. Sell at 36.00 (51708033). [19, -698.35].
[51756200] {1, -100, 1}. Sell at 35.99 (51756147). [18, -662.36].
[51756600] {2, 200, 2}.   Buy at 36.10 (51756530). [19, -698.46].
[51824176] {1, 900, 1}. MO buy arrived. Sell at 36.08 (51824176). [18, -662.38].
[51824176] {1, 900, 1}. MO buy arrived. Sell at 36.08 (51824176). [17, -626.30].
[51824176] {1, 900, 1}. MO buy arrived. Sell at 36.08 (51824176). [16, -590.22].
[51824178] {1, 900, 1}. MO buy arrived. Sell at 36.08 (51824178). [15, -554.14].
[51824200] {1, 900, 1}.   Buy at 36.13 (51824187). [16, -590.27].
[51825800] {2, 200, 2}.   Buy at 36.12 (51825787). [17, -626.39].
[51852700] {2, -200, 2}. Sell at 35.97 (51852628). [16, -590.42].
[51897900] {2, -200, 2}. Sell at 35.97 (51897807). [15, -554.45].
[51917664] {3, 900, 3}. MO buy arrived. Sell at 36.00 (51917664). [14, -518.45].
[51917666] {3, 900, 3}. MO buy arrived. Sell at 36.09 (51917666). [13, -482.36].
[51917700] {3, 900, 3}.   Buy at 36.11 (51917676). [14, -518.47].
[51921266] {2, 100, 2}. MO sell arrived. Buy at 36.11 (51921266). [15, -554.58].
[51921266] {2, 100, 2}. MO buy arrived. Sell at 36.09 (51921266). [14, -518.49].
[51921300] {2, 100, 2}.   Buy at 36.11 (51921269). [15, -554.60].
[51944270] {2, -200, 2}. MO sell arrived. Buy at 36.10 (51944270). [16, -590.70].
[51944300] {2, -200, 2}. Sell at 36.07 (51944270). [15, -554.63].
[51979316] {2, 0, 2}. MO sell arrived. Buy at 36.09 (51979316). [16, -590.72].
[51979400] {2, 200, 2}.   Buy at 36.09 (51979316). [17, -626.81].
[52107584] {2, 200, 3}. MO sell arrived. Buy at 36.10 (52107584). [18, -662.91].
[52261047] {2, 0, 2}. MO sell arrived. Buy at 36.10 (52261047). [19, -699.01].
[52552800] {3, 100, 3}.   Buy at 36.11 (52552773). [20, -735.12].
[52681257] {3, -200, 2}. MO sell arrived. Buy at 36.10 (52681257). [21, -771.22].
[52681257] {3, -200, 2}. MO sell arrived. Buy at 36.10 (52681257). [22, -807.32].
[52688700] {3, -100, 3}. Sell at 36.00 (52688658). [21, -771.32].
[52735708] {4, 0, 4}. MO sell arrived. Buy at 36.10 (52735708). [22, -807.42].
[53077103] {2, 0, 2}. MO sell arrived. Buy at 36.10 (53077103). [23, -843.52].
[53079709] {3, 0, 3}. MO sell arrived. Buy at 36.10 (53079709). [24, -879.62].
[53107908] {2, 0, 2}. MO sell arrived. Buy at 36.10 (53107908). [25, -915.72].
[53108000] {2, -400, 2}. Sell at 36.00 (53107919). [24, -879.72].
[53108500] {4, -100, 4}. Sell at 35.99 (53108442). [23, -843.73].
[53143059] {2, 0, 4}. MO sell arrived. Buy at 36.05 (53143059). [24, -879.78].
[53144114] {4, 0, 4}. MO buy arrived. Sell at 36.00 (53144114). [23, -843.78].
[53144114] {4, 0, 4}. MO sell arrived. Buy at 36.05 (53144114). [24, -879.83].
[53571200] {4, 100, 4}.   Buy at 36.10 (53571176). [25, -915.93].
[53577700] {4, -100, 4}. Sell at 36.00 (53577621). [24, -879.93].
[53622000] {4, 100, 4}.   Buy at 36.10 (53621990). [25, -916.03].
[53638300] {2, -200, 2}. Sell at 36.01 (53638236). [24, -880.02].
[53698100] {4, -100, 4}. Sell at 36.03 (53698100). [23, -843.99].
[53704100] {4, -300, 4}. Sell at 36.00 (53704099). [22, -807.99].
[53707800] {4, -100, 4}. Sell at 36.00 (53707708). [21, -771.99].
[53709800] {4, 200, 4}.   Buy at 36.14 (53709746). [22, -808.13].
[53721782] {4, -100, 2}. MO sell arrived. Buy at 36.10 (53721782). [23, -844.23].
[53727000] {2, -200, 2}. Sell at 36.01 (53726974). [22, -808.22].
[53748400] {1, 100, 1}.   Buy at 36.14 (53748314). [23, -844.36].
[54136000] {3, 100, 3}.   Buy at 36.13 (54135997). [24, -880.49].
[54148800] {3, 200, 3}.   Buy at 36.11 (54148737). [25, -916.60].
[54149000] {3, 0, 3}. MO sell arrived. Buy at 36.10 (54149000). [26, -952.70].
[54234543] {3, 0, 3}. MO sell arrived. Buy at 36.09 (54234543). [27, -988.79].
[54416230] {4, 0, 4}. MO buy arrived. Sell at 36.05 (54416230). [26, -952.74].
[54416230] {4, 0, 4}. MO buy arrived. Sell at 36.05 (54416230). [25, -916.69].
[54416777] {2, 100, 4}. MO buy arrived. Sell at 36.05 (54416777). [24, -880.64].
[54416778] {2, 100, 4}. MO buy arrived. Sell at 36.05 (54416778). [23, -844.59].
[54417800] {4, -100, 4}. Sell at 36.05 (54417711). [22, -808.54].
[54420500] {2, -200, 2}. Sell at 36.05 (54420440). [21, -772.49].
[54432500] {3, -100, 3}. Sell at 36.05 (54432490). [20, -736.44].
[54447800] {4, -100, 4}. Sell at 36.05 (54447732). [19, -700.39].
[54452200] {3, 100, 3}.   Buy at 36.13 (54452179). [20, -736.52].
[54626936] {3, 0, 3}. MO sell arrived. Buy at 36.12 (54626936). [21, -772.64].
[54713300] {3, 200, 3}.   Buy at 36.12 (54713260). [22, -808.76].
[54724700] {3, 300, 3}.   Buy at 36.12 (54724607). [23, -844.88].
[54733200] {3, 400, 3}.   Buy at 36.12 (54733109). [24, -881.00].
[54748929] {4, 0, 4}. MO buy arrived. Sell at 36.10 (54748929). [23, -844.90].
[54753303] {4, 100, 3}. MO buy arrived. Sell at 36.11 (54753303). [22, -808.79].
[54753755] {3, 0, 3}. MO sell arrived. Buy at 36.18 (54753755). [23, -844.97].
[54763800] {3, -100, 3}. Sell at 36.10 (54763745). [22, -808.87].
[54775800] {2, -100, 2}. Sell at 36.09 (54775770). [21, -772.78].
[54897300] {3, -100, 3}. Sell at 36.08 (54897213). [20, -736.70].
[54916037] {3, 0, 3}. MO buy arrived. Sell at 36.11 (54916037). [19, -700.59].
[54923000] {2, 100, 2}.   Buy at 36.21 (54922956). [20, -736.80].
[54993845] {2, 0, 2}. MO sell arrived. Buy at 36.18 (54993845). [21, -772.98].
[54993900] {2, -100, 2}. Sell at 36.14 (54993878). [20, -736.84].
[54995525] {3, 0, 3}. MO sell arrived. Buy at 36.17 (54995525). [21, -773.01].
[55008976] {2, -100, 2}. MO sell arrived. Buy at 36.16 (55008976). [22, -809.17].
[55009000] {2, -100, 2}. Sell at 36.10 (55008982). [21, -773.07].
[55059600] {1, -200, 1}. Sell at 36.06 (55059528). [20, -737.01].
[55080100] {2, -100, 2}. Sell at 36.02 (55080075). [19, -700.99].
[55105777] {3, 200, 4}. MO buy arrived. Sell at 35.98 (55105777). [18, -665.01].
[55126102] {3, 0, 3}. MO sell arrived. Buy at 36.10 (55126102). [19, -701.11].
[55126157] {3, -300, 2}. MO sell arrived. Buy at 36.08 (55126157). [20, -737.19].
