[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[34412824] {2, 0, 2}. MO buy arrived. Sell at 110.56 (34412824). [-14, 1547.09].
[34422183] {2, 300, 2}. MO buy arrived. Sell at 110.61 (34422183). [-15, 1657.70].
[34422183] {2, 300, 2}. MO buy arrived. Sell at 110.61 (34422183). [-16, 1768.31].
[34422184] {2, 300, 2}. MO buy arrived. Sell at 110.61 (34422184). [-17, 1878.92].
[34454826] {2, -200, 3}. MO sell arrived. Buy at 110.66 (34454826). [-16, 1768.26].
[34454827] {2, -200, 3}. MO sell arrived. Buy at 110.66 (34454827). [-15, 1657.60].
[34457191] {3, 0, 3}. MO sell arrived. Buy at 110.66 (34457191). [-14, 1546.94].
[34457211] {3, -500, 2}. MO sell arrived. Buy at 110.66 (34457211). [-13, 1436.28].
[34457217] {3, -500, 2}. MO sell arrived. Buy at 110.65 (34457217). [-12, 1325.63].
[34457217] {3, -500, 2}. MO sell arrived. Buy at 110.65 (34457217). [-11, 1214.98].
[34457218] {3, -500, 2}. MO sell arrived. Buy at 110.63 (34457218). [-10, 1104.35].
[34485117] {2, 0, 2}. MO sell arrived. Buy at 110.62 (34485117). [-9, 993.73].
[34485119] {2, 0, 2}. MO sell arrived. Buy at 110.61 (34485119). [-8, 883.12].
[34485121] {2, 0, 2}. MO sell arrived. Buy at 110.61 (34485121). [-7, 772.51].
[34497463] {2, -100, 1}. MO sell arrived. Buy at 110.58 (34497463). [-6, 661.93].
[34500607] {2, -300, 2}. MO sell arrived. Buy at 110.59 (34500607). [-5, 551.34].
[34520491] {2, -200, 2}. MO sell arrived. Buy at 110.57 (34520491). [-4, 440.77].
[34558676] {2, 0, 2}. MO sell arrived. Buy at 110.53 (34558676). [-3, 330.24].
[34560502] {2, -400, 2}. MO sell arrived. Buy at 110.53 (34560502). [-2, 219.71].
[34603694] {2, 0, 2}. MO buy arrived. Sell at 110.45 (34603694). [-3, 330.16].
[34613815] {2, 0, 2}. MO buy arrived. Sell at 110.44 (34613815). [-4, 440.60].
