[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[46568517] {2, 0, 2}. MO sell arrived. Buy at 36.19 (46568517). [-19, 674.86].
[46574290] {2, 500, 2}. MO sell arrived. Buy at 36.19 (46574290). [-18, 638.67].
[46580110] {2, 0, 2}. MO sell arrived. Buy at 36.14 (46580110). [-17, 602.53].
[46580110] {2, 0, 2}. MO sell arrived. Buy at 36.14 (46580110). [-16, 566.39].
[46591915] {2, 0, 2}. MO sell arrived. Buy at 36.14 (46591915). [-15, 530.25].
[46614070] {2, 0, 3}. MO sell arrived. Buy at 36.17 (46614070). [-14, 494.08].
[46639372] {3, 300, 3}. MO sell arrived. Buy at 36.17 (46639372). [-13, 457.91].
[46718316] {2, 0, 2}. MO sell arrived. Buy at 36.19 (46718316). [-12, 421.72].
[46744076] {2, 300, 2}. MO sell arrived. Buy at 36.19 (46744076). [-11, 385.53].
[46759909] {2, 0, 2}. MO sell arrived. Buy at 36.18 (46759909). [-10, 349.35].
[46764215] {3, 0, 3}. MO sell arrived. Buy at 36.14 (46764215). [-9, 313.21].
[46815336] {4, 0, 4}. MO sell arrived. Buy at 36.14 (46815336). [-8, 277.07].
[46850030] {2, 0, 2}. MO sell arrived. Buy at 36.17 (46850030). [-7, 240.90].
[46874802] {4, 0, 4}. MO sell arrived. Buy at 36.16 (46874802). [-6, 204.74].
[46890938] {1, 0, 1}. MO sell arrived. Buy at 36.14 (46890938). [-5, 168.60].
[46910996] {1, -400, 4}. MO sell arrived. Buy at 36.13 (46910996). [-4, 132.47].
[47049246] {3, 0, 3}. MO sell arrived. Buy at 36.12 (47049246). [-3, 96.35].
[47049246] {3, 0, 3}. MO sell arrived. Buy at 36.12 (47049246). [-2, 60.23].
[47093745] {3, 0, 3}. MO sell arrived. Buy at 36.11 (47093745). [-1, 24.12].
[47116477] {2, -300, 3}. MO sell arrived. Buy at 36.12 (47116477). [0, -12.00].
[47142739] {2, 0, 2}. MO sell arrived. Buy at 36.08 (47142739). [1, -48.08].
[47142740] {2, 0, 2}. MO sell arrived. Buy at 36.07 (47142740). [2, -84.15].
[47144695] {3, 0, 2}. MO sell arrived. Buy at 36.07 (47144695). [3, -120.22].
[47145427] {2, 0, 2}. MO sell arrived. Buy at 36.04 (47145427). [4, -156.26].
[47303033] {1, 0, 1}. MO buy arrived. Sell at 35.97 (47303033). [3, -120.29].
