[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[35121200] {2, 100, 2}. Sell at 33.93 (35121198). [2, -67.55].
[35164400] {3, 100, 3}. Sell at 33.94 (35164394). [1, -33.61].
[35166000] {4, 100, 4}. Sell at 33.95 (35165997). [0, 0.34].
[35230000] {1, -100, 1}. Buy at 33.96 (35229974). [1, -33.62].
[35310400] {3, 100, 3}. Sell at 33.95 (35310393). [0, 0.33].
[35333600] {4, 200, 4}. Sell at 33.98 (35333600). [-1, 34.31].
[35362800] {3, 100, 3}. Sell at 34.01 (35362788). [-2, 68.32].
[35372800] {2, -200, 2}. Buy at 34.00 (35372754). [-1, 34.32].
[35378400] {2, -100, 2}. Buy at 33.99 (35378392). [0, 0.33].
[35379600] {3, -200, 3}. Buy at 33.97 (35379450). [1, -33.64].
[35399600] {2, -100, 2}. Buy at 33.96 (35399575). [2, -67.60].
[35448800] {3, 100, 3}. Sell at 33.97 (35448777). [1, -33.63].
[35458400] {4, 100, 4}. Sell at 33.98 (35458391). [0, 0.35].
[35468000] {2, -100, 2}. Buy at 33.97 (35467982). [1, -33.62].
[35517200] {3, 100, 3}. Sell at 33.95 (35517182). [0, 0.33].
[35615600] {3, 100, 3}. Sell at 33.96 (35615434). [-1, 34.29].
[35770800] {2, -100, 2}. Buy at 33.97 (35770617). [0, 0.32].
[35795200] {2, -200, 2}. Buy at 33.95 (35795171). [1, -33.63].
[35884400] {4, 100, 4}. Sell at 33.93 (35884366). [0, 0.30].
[36048000] {1, -100, 1}. Buy at 33.91 (36047700). [1, -33.61].
[36053600] {1, 100, 1}. Sell at 33.90 (36053518). [0, 0.29].
[36066000] {3, 100, 3}. Sell at 33.91 (36065917). [-1, 34.20].
[36066800] {3, 100, 3}. Sell at 33.92 (36066793). [-2, 68.12].
[36146000] {2, -100, 2}. Buy at 33.95 (36145974). [-1, 34.17].
[36173200] {4, 100, 4}. Sell at 33.97 (36173200). [-2, 68.14].
[36196400] {2, -100, 2}. Buy at 33.97 (36196394). [-1, 34.17].
[36196800] {2, 100, 2}. Sell at 33.97 (36196552). [-2, 68.14].
[36221600] {3, 100, 3}. Sell at 33.98 (36221593). [-3, 102.12].
[36222000] {3, 100, 3}. Sell at 33.99 (36222000). [-4, 136.11].
[36273600] {1, 100, 1}. Sell at 34.00 (36273351). [-5, 170.11].
[36394000] {3, 100, 3}. Sell at 34.02 (36393952). [-6, 204.13].
[36399200] {3, 100, 3}. Sell at 34.03 (36399168). [-7, 238.16].
[36593200] {2, -200, 2}. Buy at 34.02 (36593176). [-6, 204.14].
[36594400] {2, -100, 2}. Buy at 34.02 (36594387). [-5, 170.12].
[36598000] {1, -100, 1}. Buy at 34.01 (36597950). [-4, 136.11].
[36598800] {2, -200, 2}. Buy at 33.98 (36598767). [-3, 102.13].
[36599200] {2, -100, 2}. Buy at 33.98 (36599172). [-2, 68.15].
[36788400] {2, -100, 2}. Buy at 33.97 (36788391). [-1, 34.18].
[36802800] {2, -100, 2}. Buy at 33.96 (36802769). [0, 0.22].
[36829600] {3, 100, 3}. Sell at 33.95 (36829551). [-1, 34.17].
[36855200] {3, 100, 3}. Sell at 33.96 (36855199). [-2, 68.13].
[36865200] {3, -100, 3}. Buy at 33.95 (36865197). [-1, 34.18].
[36892000] {3, 100, 3}. Sell at 33.95 (36891936). [-2, 68.13].
[36916800] {2, -100, 2}. Buy at 33.94 (36916792). [-1, 34.19].
[36943600] {1, -100, 1}. Buy at 33.93 (36943600). [0, 0.26].
[36975600] {2, -100, 2}. Buy at 33.93 (36975585). [1, -33.67].
[36980000] {2, -100, 2}. Buy at 33.92 (36979963). [2, -67.59].
[36984400] {3, 100, 3}. Sell at 33.91 (36984378). [1, -33.68].
[37019200] {3, 100, 3}. Sell at 33.91 (37019166). [0, 0.23].
[37108000] {3, 100, 3}. Sell at 33.94 (37107998). [-1, 34.17].
[37111200] {4, -200, 4}. Buy at 33.93 (37111197). [0, 0.24].
[37175600] {4, 100, 4}. Sell at 33.92 (37175540). [-1, 34.16].
[37218800] {4, 100, 4}. Sell at 33.93 (37218800). [-2, 68.09].
[37246400] {4, 100, 4}. Sell at 33.95 (37246400). [-3, 102.04].
[37253600] {4, 100, 4}. Sell at 33.96 (37253589). [-4, 136.00].
[37265600] {3, -100, 3}. Buy at 33.96 (37265451). [-3, 102.04].
[37429200] {2, -100, 2}. Buy at 33.96 (37429192). [-2, 68.08].
[37459600] {1, -100, 1}. Buy at 33.96 (37459590). [-1, 34.12].
[37476400] {1, -100, 1}. Buy at 33.96 (37476296). [0, 0.16].
[37598800] {3, 200, 3}. Sell at 33.97 (37598796). [-1, 34.13].
[37692800] {3, 100, 3}. Sell at 33.98 (37692793). [-2, 68.11].
[37748800] {3, -100, 3}. Buy at 33.99 (37748744). [-1, 34.12].
[37825200] {3, 100, 3}. Sell at 33.99 (37825188). [-2, 68.11].
[37834000] {1, -100, 1}. Buy at 33.99 (37833978). [-1, 34.12].
[37837600] {1, -100, 1}. Buy at 33.98 (37837585). [0, 0.14].
[37848400] {2, 100, 2}. Sell at 33.98 (37848391). [-1, 34.12].
[37991200] {3, 100, 3}. Sell at 34.01 (37991197). [-2, 68.13].
[37993600] {2, -100, 2}. Buy at 34.02 (37993600). [-1, 34.11].
[38028800] {3, 100, 3}. Sell at 34.01 (38028788). [-2, 68.12].
[38142800] {2, -100, 2}. Buy at 34.03 (38142783). [-1, 34.09].
[38288400] {2, -100, 2}. Buy at 34.02 (38288392). [0, 0.07].
[38390000] {3, 100, 3}. Sell at 34.04 (38389984). [-1, 34.11].
[38450400] {4, 100, 4}. Sell at 34.04 (38450398). [-2, 68.15].
[38727600] {3, 100, 3}. Sell at 34.04 (38727594). [-3, 102.19].
[38888400] {3, 100, 3}. Sell at 34.05 (38888400). [-4, 136.24].
[38928400] {2, -100, 2}. Buy at 34.04 (38928391). [-3, 102.20].
[39029600] {3, 100, 3}. Sell at 34.02 (39029593). [-4, 136.22].
[39034400] {3, 100, 3}. Sell at 34.03 (39034349). [-5, 170.25].
[39074400] {2, -100, 2}. Buy at 34.04 (39074382). [-4, 136.21].
[39109600] {4, 100, 4}. Sell at 34.04 (39109599). [-5, 170.25].
[39332800] {2, -100, 2}. Buy at 34.03 (39332685). [-4, 136.22].
[39362000] {3, -100, 3}. Buy at 34.01 (39362000). [-3, 102.21].
[39370800] {3, 100, 3}. Sell at 34.02 (39370740). [-4, 136.23].
[39406000] {2, -100, 2}. Buy at 34.02 (39405976). [-3, 102.21].
[39443200] {3, 100, 3}. Sell at 34.00 (39443181). [-4, 136.21].
[39468000] {1, -100, 1}. Buy at 34.00 (39467994). [-3, 102.21].
[39528400] {1, -100, 1}. Buy at 34.00 (39528314). [-2, 68.21].
[39568400] {1, -100, 1}. Buy at 33.98 (39568357). [-1, 34.23].
[39576800] {3, 100, 3}. Sell at 33.96 (39576761). [-2, 68.19].
[39579600] {3, 100, 3}. Sell at 33.97 (39579598). [-3, 102.16].
[39590400] {2, 100, 2}. Sell at 33.97 (39590311). [-4, 136.13].
[39592400] {3, 200, 3}. Sell at 34.00 (39592397). [-5, 170.13].
[39712000] {3, 100, 3}. Sell at 34.01 (39711935). [-6, 204.14].
[39726800] {4, 100, 4}. Sell at 34.02 (39726784). [-7, 238.16].
[39756000] {2, -100, 2}. Buy at 34.04 (39755957). [-6, 204.12].
[39785200] {2, 100, 2}. Sell at 34.03 (39785200). [-7, 238.15].
[40140800] {3, 100, 3}. Sell at 34.05 (40140795). [-8, 272.20].
[40141200] {3, 100, 3}. Sell at 34.06 (40141190). [-9, 306.26].
[40159600] {2, -100, 2}. Buy at 34.05 (40159559). [-8, 272.21].
[40328400] {3, -100, 3}. Buy at 34.08 (40328317). [-7, 238.13].
[40352800] {2, -100, 2}. Buy at 34.07 (40352724). [-6, 204.06].
[40378400] {2, 100, 2}. Sell at 34.07 (40378392). [-7, 238.13].
[40493600] {2, -100, 2}. Buy at 34.08 (40493600). [-6, 204.05].
[40498800] {2, -100, 2}. Buy at 34.07 (40498797). [-5, 169.98].
[40524400] {3, 100, 3}. Sell at 34.08 (40524354). [-6, 204.06].
[40528400] {1, -100, 1}. Buy at 34.09 (40528398). [-5, 169.97].
[40657600] {3, 100, 3}. Sell at 34.07 (40657589). [-6, 204.04].
[40710800] {1, -100, 1}. Buy at 34.08 (40710784). [-5, 169.96].
[40782400] {2, 100, 2}. Sell at 34.07 (40782392). [-6, 204.03].
[40854000] {1, -100, 1}. Buy at 34.08 (40853998). [-5, 169.95].
[40916400] {3, 100, 3}. Sell at 34.07 (40916376). [-6, 204.02].
[41232800] {2, -100, 2}. Buy at 34.04 (41232786). [-5, 169.98].
[41353600] {2, 100, 2}. Sell at 34.05 (41353506). [-6, 204.03].
[41355200] {2, -100, 2}. Buy at 34.05 (41355200). [-5, 169.98].
[41356800] {2, -100, 2}. Buy at 34.05 (41356735). [-4, 135.93].
[41362800] {2, -100, 2}. Buy at 34.04 (41362781). [-3, 101.89].
[41427200] {3, 100, 3}. Sell at 34.02 (41427200). [-4, 135.91].
[41452400] {2, -100, 2}. Buy at 34.03 (41452383). [-3, 101.88].
[41554800] {3, 100, 3}. Sell at 34.03 (41554756). [-4, 135.91].
[41563200] {3, -100, 3}. Buy at 34.03 (41563182). [-3, 101.88].
[41611200] {1, -100, 1}. Buy at 34.04 (41611167). [-2, 67.84].
[41655200] {3, 100, 3}. Sell at 34.04 (41655192). [-3, 101.88].
[41715200] {2, -100, 2}. Buy at 34.04 (41715156). [-2, 67.84].
[41740800] {2, 100, 2}. Sell at 34.04 (41740624). [-3, 101.88].
[41758000] {2, -100, 2}. Buy at 34.04 (41758000). [-2, 67.84].
[41829600] {1, -100, 1}. Buy at 34.03 (41829579). [-1, 33.81].
[41978800] {4, 100, 4}. Sell at 34.06 (41978769). [-2, 67.87].
[42012000] {3, -100, 3}. Buy at 34.06 (42011953). [-1, 33.81].
[42080400] {4, 100, 4}. Sell at 34.04 (42080355). [-2, 67.85].
[42281200] {3, -100, 3}. Buy at 34.03 (42281189). [-1, 33.82].
[42461600] {2, 100, 2}. Sell at 34.01 (42461507). [-2, 67.83].
[42639200] {1, -100, 1}. Buy at 34.01 (42639166). [-1, 33.82].
[42717200] {2, -100, 2}. Buy at 34.03 (42717169). [0, -0.21].
[42737200] {3, 100, 3}. Sell at 34.03 (42737177). [-1, 33.82].
[42808000] {4, 100, 4}. Sell at 34.02 (42807990). [-2, 67.84].
[43046000] {3, 100, 3}. Sell at 34.02 (43045975). [-3, 101.86].
[43119600] {2, -100, 2}. Buy at 34.03 (43119600). [-2, 67.83].
[43139600] {2, -100, 2}. Buy at 34.04 (43139562). [-1, 33.79].
[43214400] {2, -100, 2}. Buy at 34.03 (43214389). [0, -0.24].
[43331600] {3, 100, 3}. Sell at 34.03 (43331580). [-1, 33.79].
[43348000] {3, 100, 3}. Sell at 34.04 (43347990). [-2, 67.83].
[43443600] {3, 100, 3}. Sell at 34.02 (43443585). [-3, 101.85].
[43489200] {3, 100, 3}. Sell at 34.02 (43489196). [-4, 135.87].
[43594800] {2, 100, 2}. Sell at 34.04 (43594796). [-5, 169.91].
[43618800] {3, 100, 3}. Sell at 34.01 (43618534). [-6, 203.92].
[43687600] {3, 100, 3}. Sell at 34.01 (43687597). [-7, 237.93].
[43740800] {3, 100, 3}. Sell at 34.03 (43740755). [-8, 271.96].
[43748400] {3, -100, 3}. Buy at 34.03 (43748397). [-7, 237.93].
[43752800] {2, -100, 2}. Buy at 34.03 (43752770). [-6, 203.90].
[43862400] {2, -100, 2}. Buy at 34.02 (43862399). [-5, 169.88].
[44062400] {3, 100, 3}. Sell at 34.02 (44062383). [-6, 203.90].
[44149200] {2, -100, 2}. Buy at 34.02 (44149166). [-5, 169.88].
[44298800] {3, 100, 3}. Sell at 34.01 (44298798). [-6, 203.89].
[44344400] {2, -100, 2}. Buy at 34.01 (44344363). [-5, 169.88].
[44348400] {3, 100, 3}. Sell at 34.01 (44348391). [-6, 203.89].
[44393200] {3, 100, 3}. Sell at 34.02 (44393197). [-7, 237.91].
[44705600] {2, -200, 2}. Buy at 34.00 (44705597). [-6, 203.91].
[44711200] {1, -100, 1}. Buy at 33.98 (44711175). [-5, 169.93].
[45000000] {3, 100, 3}. Sell at 34.00 (45000000). [-6, 203.93].
[45011200] {3, 100, 3}. Sell at 34.01 (45011200). [-7, 237.94].
[45138800] {1, 100, 1}. Sell at 34.02 (45138788). [-8, 271.96].
[45384400] {3, 100, 3}. Sell at 34.03 (45384400). [-9, 305.99].
[45420800] {2, -100, 2}. Buy at 34.02 (45420800). [-8, 271.97].
[45534400] {3, -100, 3}. Buy at 34.03 (45534379). [-7, 237.94].
[45597600] {4, 100, 4}. Sell at 34.03 (45597533). [-8, 271.97].
[45608800] {3, 100, 3}. Sell at 34.04 (45608767). [-9, 306.01].
[45656000] {3, 100, 3}. Sell at 34.05 (45655994). [-10, 340.06].
[45660000] {2, -100, 2}. Buy at 34.05 (45659958). [-9, 306.01].
[46045600] {2, -100, 2}. Buy at 34.01 (46045600). [-8, 272.00].
[46277200] {3, 100, 3}. Sell at 34.01 (46277147). [-9, 306.01].
[46477600] {3, 100, 3}. Sell at 34.00 (46477598). [-10, 340.01].
[46604800] {1, -100, 1}. Buy at 34.00 (46604780). [-9, 306.01].
[46632400] {1, -100, 1}. Buy at 33.98 (46632385). [-8, 272.03].
[46656800] {3, 100, 3}. Sell at 33.99 (46656787). [-9, 306.02].
[46732800] {3, 100, 3}. Sell at 33.99 (46732665). [-10, 340.01].
[46975200] {4, 100, 4}. Sell at 33.98 (46975199). [-11, 373.99].
[47062000] {2, -100, 2}. Buy at 33.99 (47061950). [-10, 340.00].
[47172000] {1, -100, 1}. Buy at 33.99 (47171976). [-9, 306.01].
[47213600] {1, -100, 1}. Buy at 33.97 (47213597). [-8, 272.04].
[47285600] {2, -100, 2}. Buy at 33.96 (47285575). [-7, 238.08].
[47339600] {2, 100, 2}. Sell at 33.95 (47339526). [-8, 272.03].
[47377200] {2, -100, 2}. Buy at 33.95 (47377195). [-7, 238.08].
[47630000] {2, 100, 2}. Sell at 33.90 (47629932). [-8, 271.98].
[47717200] {2, -100, 2}. Buy at 33.88 (47716998). [-7, 238.10].
[47810800] {1, -100, 1}. Buy at 33.85 (47810797). [-6, 204.25].
[47890800] {2, -100, 2}. Buy at 33.83 (47890795). [-5, 170.42].
[47891200] {2, 100, 2}. Sell at 33.83 (47891114). [-6, 204.25].
[47893600] {2, -100, 2}. Buy at 33.83 (47893459). [-5, 170.42].
[47922000] {2, -100, 2}. Buy at 33.81 (47921991). [-4, 136.61].
[47926400] {2, 100, 2}. Sell at 33.81 (47926399). [-5, 170.42].
[47999600] {2, 100, 2}. Sell at 33.81 (47999594). [-6, 204.23].
[48147200] {2, -100, 2}. Buy at 33.83 (48147103). [-5, 170.40].
[48148000] {2, -100, 2}. Buy at 33.82 (48147993). [-4, 136.58].
[48228800] {3, -100, 3}. Buy at 33.81 (48228642). [-3, 102.77].
[48257600] {2, -100, 2}. Buy at 33.78 (48257569). [-2, 68.99].
[48293600] {2, 100, 2}. Sell at 33.78 (48293528). [-3, 102.77].
[48330400] {2, 100, 2}. Sell at 33.79 (48330309). [-4, 136.56].
[48342000] {3, 100, 3}. Sell at 33.80 (48342000). [-5, 170.36].
[48342400] {3, 100, 3}. Sell at 33.80 (48342390). [-6, 204.16].
[48465600] {3, 100, 3}. Sell at 33.82 (48465600). [-7, 237.98].
[48468800] {3, 100, 3}. Sell at 33.83 (48468789). [-8, 271.81].
[48492400] {4, 100, 4}. Sell at 33.81 (48492398). [-9, 305.62].
[48566800] {2, -100, 2}. Buy at 33.82 (48566695). [-8, 271.80].
[48569600] {4, 100, 4}. Sell at 33.81 (48569547). [-9, 305.61].
[48589600] {3, 200, 3}. Sell at 33.84 (48589591). [-10, 339.45].
[48590400] {1, -100, 1}. Buy at 33.84 (48590381). [-9, 305.61].
[48591600] {2, -100, 2}. Buy at 33.83 (48591590). [-8, 271.78].
[48638800] {3, 200, 3}. Sell at 33.84 (48638799). [-9, 305.62].
[48716400] {3, 100, 3}. Sell at 33.87 (48716374). [-10, 339.49].
[48774400] {4, 100, 4}. Sell at 33.88 (48774386). [-11, 373.37].
[49317200] {2, -100, 2}. Buy at 33.91 (49317189). [-10, 339.46].
[49638400] {3, 100, 3}. Sell at 33.89 (49638399). [-11, 373.35].
[49650400] {3, 100, 3}. Sell at 33.90 (49650398). [-12, 407.25].
[50176800] {2, -100, 2}. Buy at 33.90 (50176792). [-11, 373.35].
[50211600] {3, 100, 3}. Sell at 33.90 (50211596). [-12, 407.25].
[50278000] {2, -100, 2}. Buy at 33.89 (50278000). [-11, 373.36].
[50294000] {2, 100, 2}. Sell at 33.89 (50293945). [-12, 407.25].
[50332400] {3, 100, 3}. Sell at 33.90 (50332368). [-13, 441.15].
[50335600] {3, -100, 3}. Buy at 33.90 (50335481). [-12, 407.25].
[50399200] {1, -100, 1}. Buy at 33.88 (50399200). [-11, 373.37].
[50427600] {3, 100, 3}. Sell at 33.88 (50427532). [-12, 407.25].
[50881200] {2, 100, 2}. Sell at 33.87 (50881153). [-13, 441.12].
[51007600] {2, 100, 2}. Sell at 33.88 (51007548). [-14, 475.00].
[51212800] {2, -100, 2}. Buy at 33.89 (51212726). [-13, 441.11].
[51436400] {1, -100, 1}. Buy at 33.87 (51436351). [-12, 407.24].
[51696400] {1, -100, 1}. Buy at 33.86 (51696357). [-11, 373.38].
[51725200] {1, -100, 1}. Buy at 33.85 (51725186). [-10, 339.53].
[51726000] {1, -100, 1}. Buy at 33.84 (51725990). [-9, 305.69].
[51742800] {1, 100, 1}. Sell at 33.84 (51742799). [-10, 339.53].
[51821200] {2, -100, 2}. Buy at 33.85 (51821195). [-9, 305.68].
[51859200] {3, 100, 3}. Sell at 33.85 (51859192). [-10, 339.53].
[52054400] {3, 100, 3}. Sell at 33.85 (52054391). [-11, 373.38].
[52227600] {3, 100, 3}. Sell at 33.88 (52227600). [-12, 407.26].
[52264000] {3, 100, 3}. Sell at 33.89 (52263991). [-13, 441.15].
[52476800] {2, -100, 2}. Buy at 33.91 (52476799). [-12, 407.24].
[52488000] {3, 100, 3}. Sell at 33.90 (52487998). [-13, 441.14].
[52532800] {3, -100, 3}. Buy at 33.89 (52532752). [-12, 407.25].
[52664800] {1, -100, 1}. Buy at 33.88 (52664799). [-11, 373.37].
[52804800] {3, 100, 3}. Sell at 33.89 (52804771). [-12, 407.26].
[52842400] {3, 100, 3}. Sell at 33.91 (52842368). [-13, 441.17].
[53105600] {1, -100, 1}. Buy at 33.85 (53105588). [-12, 407.32].
[53148800] {3, 100, 3}. Sell at 33.86 (53148789). [-13, 441.18].
[53312000] {3, -100, 3}. Buy at 33.89 (53311981). [-12, 407.29].
[53325600] {2, -100, 2}. Buy at 33.90 (53325569). [-11, 373.39].
[53338000] {2, 100, 2}. Sell at 33.90 (53337994). [-12, 407.29].
[53364800] {3, -100, 3}. Buy at 33.90 (53364784). [-11, 373.39].
[53662800] {3, 100, 3}. Sell at 33.90 (53662740). [-12, 407.29].
[53823200] {1, -100, 1}. Buy at 33.89 (53823180). [-11, 373.40].
[53826800] {1, -100, 1}. Buy at 33.88 (53826785). [-10, 339.52].
[53844000] {3, 100, 3}. Sell at 33.87 (53843999). [-11, 373.39].
[53847200] {3, 100, 3}. Sell at 33.88 (53847125). [-12, 407.27].
[53856000] {2, -100, 2}. Buy at 33.90 (53855964). [-11, 373.37].
[53862000] {2, 100, 2}. Sell at 33.89 (53861997). [-12, 407.26].
[53974000] {1, -100, 1}. Buy at 33.90 (53973996). [-11, 373.36].
[54123600] {2, -100, 2}. Buy at 33.89 (54123598). [-10, 339.47].
[54148800] {4, 100, 4}. Sell at 33.88 (54148770). [-11, 373.35].
[54290800] {4, -100, 4}. Buy at 33.88 (54290774). [-10, 339.47].
[54313600] {4, 100, 4}. Sell at 33.89 (54313575). [-11, 373.36].
[54359600] {3, -100, 3}. Buy at 33.92 (54359588). [-10, 339.44].
[54360400] {3, -100, 3}. Buy at 33.91 (54360375). [-9, 305.53].
[54396800] {1, -100, 1}. Buy at 33.89 (54396790). [-8, 271.64].
[54429200] {2, 100, 2}. Sell at 33.89 (54429177). [-9, 305.53].
[54508400] {2, -100, 2}. Buy at 33.92 (54508398). [-8, 271.61].
[54620800] {3, 100, 3}. Sell at 33.90 (54620792). [-9, 305.51].
[54636000] {3, 100, 3}. Sell at 33.91 (54635981). [-10, 339.42].
[54636800] {3, -100, 3}. Buy at 33.91 (54636790). [-9, 305.51].
[54712800] {1, -100, 1}. Buy at 33.89 (54712782). [-8, 271.62].
[54743200] {3, 100, 3}. Sell at 33.90 (54743169). [-9, 305.52].
[54756800] {4, 100, 4}. Sell at 33.92 (54756797). [-10, 339.44].
[54836400] {2, -100, 2}. Buy at 33.90 (54836386). [-9, 305.54].
[54900800] {1, -100, 1}. Buy at 33.90 (54900756). [-8, 271.64].
[54931600] {1, -100, 1}. Buy at 33.90 (54931598). [-7, 237.74].
[54953200] {3, -100, 3}. Buy at 33.91 (54953200). [-6, 203.83].
[54968800] {2, -100, 2}. Buy at 33.90 (54968765). [-5, 169.93].
[54972400] {3, -100, 3}. Buy at 33.88 (54972395). [-4, 136.05].
