[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[44393200] {3, 100, 3}.   Buy at 34.02 (44393197). [7, -239.52].
[44705600] {2, -200, 2}. Sell at 33.98 (44705597). [6, -205.54].
[44711200] {1, -100, 1}. Sell at 33.97 (44711175). [5, -171.57].
[45000000] {3, 100, 3}.   Buy at 34.00 (45000000). [6, -205.57].
[45011200] {3, 100, 3}.   Buy at 34.01 (45011200). [7, -239.58].
[45138800] {1, 100, 1}.   Buy at 34.02 (45138788). [8, -273.60].
[45384400] {3, 100, 3}.   Buy at 34.03 (45384400). [9, -307.63].
[45420800] {2, -100, 2}. Sell at 34.01 (45420800). [8, -273.62].
[45534400] {3, -100, 3}. Sell at 34.01 (45534379). [7, -239.61].
[45597600] {4, 100, 4}.   Buy at 34.03 (45597533). [8, -273.64].
[45608800] {3, 100, 3}.   Buy at 34.04 (45608767). [9, -307.68].
[45656000] {3, 100, 3}.   Buy at 34.05 (45655994). [10, -341.73].
[45660000] {2, -100, 2}. Sell at 34.04 (45659958). [9, -307.69].
[46045600] {2, -100, 2}. Sell at 34.00 (46045600). [8, -273.69].
[46277200] {3, 100, 3}.   Buy at 34.01 (46277147). [9, -307.70].
[46477600] {3, 100, 3}.   Buy at 34.00 (46477598). [10, -341.70].
[46604800] {1, -100, 1}. Sell at 33.99 (46604780). [9, -307.71].
[46632400] {1, -100, 1}. Sell at 33.97 (46632385). [8, -273.74].
[46656800] {3, 100, 3}.   Buy at 33.99 (46656787). [9, -307.73].
[46732800] {3, 100, 3}.   Buy at 33.99 (46732665). [10, -341.72].
[46975200] {4, 100, 4}.   Buy at 33.98 (46975199). [11, -375.70].
[47062000] {2, -100, 2}. Sell at 33.97 (47061950). [10, -341.73].
[47172000] {1, -100, 1}. Sell at 33.98 (47171976). [9, -307.75].
[47213600] {1, -100, 1}. Sell at 33.96 (47213597). [8, -273.79].
[47285600] {2, -100, 2}. Sell at 33.95 (47285575). [7, -239.84].
[47339600] {2, 100, 2}.   Buy at 33.95 (47339526). [8, -273.79].
[47377200] {2, -100, 2}. Sell at 33.93 (47377195). [7, -239.86].
[47630000] {2, 100, 2}.   Buy at 33.90 (47629932). [8, -273.76].
[47717200] {2, -100, 2}. Sell at 33.86 (47716998). [7, -239.90].
