[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[34280100] {2, 500, 2}.   Buy at 439.49 (34280094). [33, -14498.76].
[34283500] {1, 100, 1}.   Buy at 439.70 (34283443). [34, -14938.46].
[34285900] {3, 100, 3}.   Buy at 439.64 (34285888). [35, -15378.10].
[34287200] {2, -400, 2}. Sell at 439.44 (34287200). [34, -14938.66].
[34287300] {2, -400, 2}. Sell at 439.44 (34287219). [33, -14499.22].
[34288100] {2, 200, 2}.   Buy at 439.63 (34288074). [34, -14938.85].
[34290800] {3, 500, 3}.   Buy at 439.65 (34290796). [35, -15378.50].
[34291500] {3, 100, 3}.   Buy at 439.66 (34291471). [36, -15818.16].
[34293200] {1, -200, 1}. Sell at 439.47 (34293181). [35, -15378.69].
[34300200] {3, -700, 3}. Sell at 439.48 (34300188). [34, -14939.21].
[34300500] {3, 100, 3}.   Buy at 439.58 (34300499). [35, -15378.79].
[34302900] {3, 300, 3}.   Buy at 439.69 (34302886). [36, -15818.48].
[34304800] {3, 100, 3}.   Buy at 439.60 (34304776). [37, -16258.08].
[34307900] {3, 100, 3}.   Buy at 439.67 (34307899). [38, -16697.75].
[34309800] {3, 1200, 3}.   Buy at 439.67 (34309798). [39, -17137.42].
[34309900] {3, -1200, 3}. Sell at 439.53 (34309861). [38, -16697.89].
[34310300] {3, 1100, 3}.   Buy at 439.68 (34310262). [39, -17137.57].
[34310900] {2, 200, 2}.   Buy at 439.75 (34310874). [40, -17577.32].
[34311000] {2, -100, 2}. Sell at 439.65 (34310993). [39, -17137.67].
[34311100] {2, 700, 2}.   Buy at 439.75 (34311096). [40, -17577.42].
[34315900] {3, 700, 3}.   Buy at 439.88 (34315884). [41, -18017.30].
[34317900] {3, 100, 3}.   Buy at 439.91 (34317868). [42, -18457.21].
[34318400] {3, 200, 3}.   Buy at 439.93 (34318383). [43, -18897.14].
[34318800] {3, -500, 3}. Sell at 439.82 (34318796). [42, -18457.32].
[34319700] {3, 800, 3}.   Buy at 439.99 (34319685). [43, -18897.31].
[34322100] {2, 100, 2}.   Buy at 439.95 (34322096). [44, -19337.26].
[34324800] {3, -100, 3}. Sell at 439.82 (34324723). [43, -18897.44].
[34325200] {3, 100, 3}.   Buy at 439.93 (34325166). [44, -19337.37].
[34325300] {3, -100, 3}. Sell at 439.82 (34325291). [43, -18897.55].
[34325900] {1, -200, 1}. Sell at 439.82 (34325880). [42, -18457.73].
[34326400] {1, 100, 1}.   Buy at 440.00 (34326377). [43, -18897.73].
[34327500] {2, 100, 2}.   Buy at 439.96 (34327500). [44, -19337.69].
[34327600] {2, 500, 2}.   Buy at 439.97 (34327597). [45, -19777.66].
[34327800] {2, -600, 2}. Sell at 439.85 (34327776). [44, -19337.81].
[34327900] {2, 100, 2}.   Buy at 439.95 (34327891). [45, -19777.76].
[34328200] {2, -100, 2}. Sell at 439.89 (34328154). [44, -19337.87].
[34328400] {1, -100, 1}. Sell at 439.92 (34328394). [43, -18897.95].
[34328600] {1, 100, 1}.   Buy at 440.00 (34328596). [44, -19337.95].
