[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[35421600] {2, -100, 2}. Sell at 110.46 (35421563). [-3, 320.98].
[35424000] {2, 100, 2}. Buy back short -3 at 110.48 (35423852). [0, -10.46].
[35424000] {2, 100, 2}.   Buy at 110.48 (35423852). [1, -120.94].
[35424800] {2, 100, 2}.   Buy at 110.49 (35424716). [2, -231.43].
[35456800] {2, 100, 2}.   Buy at 110.54 (35456593). [3, -341.97].
[35460800] {2, 100, 2}.   Buy at 110.55 (35460735). [4, -452.52].
[35471200] {2, -100, 2}. Sell back long 4 at 110.50 (35471191). [0, -10.52].
[35471200] {2, -100, 2}. Sell at 110.50 (35471191). [-1, 99.98].
[35480000] {2, 100, 2}. Buy back short -1 at 110.53 (35479990). [0, -10.55].
[35480000] {2, 100, 2}.   Buy at 110.53 (35479990). [1, -121.08].
[35494400] {2, 100, 2}.   Buy at 110.55 (35494321). [2, -231.63].
[35500800] {2, 300, 2}.   Buy at 110.55 (35500656). [3, -342.18].
[35505600] {2, -100, 2}. Sell back long 3 at 110.53 (35505590). [0, -10.59].
[35505600] {2, -100, 2}. Sell at 110.53 (35505590). [-1, 99.94].
[35513600] {2, -200, 2}. Sell at 110.51 (35513600). [-2, 210.45].
[35522400] {2, -300, 2}. Sell at 110.51 (35522391). [-3, 320.96].
[35536800] {1, 100, 1}. Buy back short -3 at 110.53 (35536795). [0, -10.63].
[35536800] {1, 100, 1}.   Buy at 110.53 (35536795). [1, -121.16].
[35537600] {1, -100, 1}. Sell back long 1 at 110.51 (35537575). [0, -10.65].
[35537600] {1, -100, 1}. Sell at 110.51 (35537575). [-1, 99.86].
[35539200] {1, -400, 1}. Sell at 110.47 (35539175). [-2, 210.33].
[35543200] {2, -300, 2}. Sell at 110.46 (35543129). [-3, 320.79].
[35549600] {1, 200, 1}. Buy back short -3 at 110.49 (35549598). [0, -10.68].
[35549600] {1, 200, 1}.   Buy at 110.49 (35549598). [1, -121.17].
[35560800] {2, 100, 2}.   Buy at 110.52 (35560753). [2, -231.69].
[35577600] {2, -100, 2}. Sell back long 2 at 110.52 (35577584). [0, -10.65].
[35577600] {2, -100, 2}. Sell at 110.52 (35577584). [-1, 99.87].
[35591200] {2, -100, 2}. Sell at 110.53 (35591019). [-2, 210.40].
[35594400] {2, 100, 2}. Buy back short -2 at 110.56 (35593764). [0, -10.72].
[35594400] {2, 100, 2}.   Buy at 110.56 (35593764). [1, -121.28].
[35605600] {2, -200, 2}. Sell back long 1 at 110.51 (35605555). [0, -10.77].
[35605600] {2, -200, 2}. Sell at 110.51 (35605555). [-1, 99.74].
[35606400] {2, 100, 2}. Buy back short -1 at 110.55 (35606350). [0, -10.81].
[35606400] {2, 100, 2}.   Buy at 110.55 (35606350). [1, -121.36].
[35608000] {2, 100, 2}.   Buy at 110.55 (35607965). [2, -231.91].
[35611200] {2, -100, 2}. Sell back long 2 at 110.52 (35611129). [0, -10.87].
[35611200] {2, -100, 2}. Sell at 110.52 (35611129). [-1, 99.65].
[35625600] {2, 100, 2}. Buy back short -1 at 110.50 (35625477). [0, -10.85].
[35625600] {2, 100, 2}.   Buy at 110.50 (35625477). [1, -121.35].
[35636800] {1, 100, 1}.   Buy at 110.50 (35636735). [2, -231.85].
[35647200] {2, 200, 2}.   Buy at 110.55 (35646968). [3, -342.40].
[35653600] {2, 100, 2}.   Buy at 110.55 (35653227). [4, -452.95].
[35654400] {2, -100, 2}. Sell back long 4 at 110.53 (35654298). [0, -10.83].
[35654400] {2, -100, 2}. Sell at 110.53 (35654298). [-1, 99.70].
[35656800] {1, -200, 1}. Sell at 110.50 (35656771). [-2, 210.20].
[35664000] {2, 200, 2}. Buy back short -2 at 110.53 (35663973). [0, -10.86].
[35664000] {2, 200, 2}.   Buy at 110.53 (35663973). [1, -121.39].
[35665600] {2, -200, 2}. Sell back long 1 at 110.50 (35665477). [0, -10.89].
[35665600] {2, -200, 2}. Sell at 110.50 (35665477). [-1, 99.61].
[35704800] {2, 200, 2}. Buy back short -1 at 110.55 (35704765). [0, -10.94].
[35704800] {2, 200, 2}.   Buy at 110.55 (35704765). [1, -121.49].
[35705600] {2, -100, 2}. Sell back long 1 at 110.51 (35705385). [0, -10.98].
[35705600] {2, -100, 2}. Sell at 110.51 (35705385). [-1, 99.53].
[35707200] {2, 200, 2}. Buy back short -1 at 110.55 (35707188). [0, -11.02].
[35707200] {2, 200, 2}.   Buy at 110.55 (35707188). [1, -121.57].
[35709600] {2, 100, 2}.   Buy at 110.56 (35709287). [2, -232.13].
[35738400] {2, 100, 2}.   Buy at 110.57 (35738223). [3, -342.70].
[35771200] {1, -100, 1}. Sell back long 3 at 110.52 (35771196). [0, -11.14].
[35771200] {1, -100, 1}. Sell at 110.52 (35771196). [-1, 99.38].
[35785600] {1, -100, 1}. Sell at 110.52 (35785548). [-2, 209.90].
[35816800] {1, -100, 1}. Sell at 110.51 (35816676). [-3, 320.41].
[35851200] {3, 300, 3}. Buy back short -3 at 110.58 (35851164). [0, -11.33].
[35851200] {3, 300, 3}.   Buy at 110.58 (35851164). [1, -121.91].
[35861600] {3, 100, 3}.   Buy at 110.58 (35861539). [2, -232.49].
[35883200] {2, -100, 2}. Sell back long 2 at 110.57 (35883180). [0, -11.35].
[35883200] {2, -100, 2}. Sell at 110.57 (35883180). [-1, 99.22].
[35887200] {1, -100, 1}. Sell at 110.55 (35887183). [-2, 209.77].
[35904000] {1, -400, 1}. Sell at 110.51 (35903897). [-3, 320.28].
[35905600] {1, -300, 1}. Sell at 110.48 (35905482). [-4, 430.76].
[35906400] {1, -100, 1}. Sell at 110.47 (35906366). [-5, 541.23].
[35907200] {1, 400, 1}. Buy back short -5 at 110.54 (35906949). [0, -11.47].
[35907200] {1, 400, 1}.   Buy at 110.54 (35906949). [1, -122.01].
[35908000] {1, -400, 1}. Sell back long 1 at 110.47 (35907966). [0, -11.54].
[35908000] {1, -400, 1}. Sell at 110.47 (35907966). [-1, 98.93].
[35931200] {1, -300, 1}. Sell at 110.48 (35931147). [-2, 209.41].
[35940800] {1, 300, 1}. Buy back short -2 at 110.55 (35940770). [0, -11.69].
[35940800] {1, 300, 1}.   Buy at 110.55 (35940770). [1, -122.24].
[35943200] {2, 100, 2}.   Buy at 110.55 (35942965). [2, -232.79].
[35955200] {2, 100, 2}.   Buy at 110.56 (35955117). [3, -343.35].
[35971200] {3, 100, 3}.   Buy at 110.57 (35971179). [4, -453.92].
[36043200] {2, -100, 2}. Sell back long 4 at 110.58 (36042983). [0, -11.60].
[36043200] {2, -100, 2}. Sell at 110.58 (36042983). [-1, 98.98].
[36065600] {3, 300, 3}. Buy back short -1 at 110.63 (36065593). [0, -11.65].
