[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[39081000] {1, -100, 1}. Sell at 38.57 (39080642). [2, -76.33].
[39204000] {1, -200, 1}. Sell at 38.55 (39203639). [1, -37.78].
[39268200] {1, -200, 1}. Sell at 38.57 (39267882). [0, 0.79].
[39302400] {1, -100, 1}. Sell at 38.57 (39302081). [-1, 39.36].
[39381600] {1, -100, 1}. Sell at 38.59 (39381547). [-2, 77.95].
[39506400] {2, 200, 2}.   Buy at 38.60 (39506297). [-1, 39.35].
[39561600] {1, -100, 1}. Sell at 38.58 (39561161). [-2, 77.93].
[39596400] {1, -100, 1}. Sell at 38.60 (39596033). [-3, 116.53].
[39637800] {2, 100, 2}.   Buy at 38.62 (39637786). [-2, 77.91].
[39753000] {2, -100, 2}. Sell at 38.63 (39752828). [-3, 116.54].
[40007400] {1, -100, 1}. Sell at 38.62 (40007304). [-4, 155.16].
[40356000] {1, -100, 1}. Sell at 38.61 (40355808). [-5, 193.77].
[40528800] {1, -100, 1}. Sell at 38.63 (40528765). [-6, 232.40].
[40588200] {2, -100, 2}. Sell at 38.62 (40587831). [-7, 271.02].
[40780800] {2, -100, 2}. Sell at 38.61 (40780752). [-8, 309.63].
[40946400] {1, -100, 1}. Sell at 38.61 (40946290). [-9, 348.24].
[41208000] {1, -100, 1}. Sell at 38.62 (41208000). [-10, 386.86].
[41604000] {2, 100, 2}.   Buy at 38.62 (41603517). [-9, 348.24].
[41772000] {3, 100, 3}.   Buy at 38.62 (41771605). [-8, 309.62].
[41857800] {1, -100, 1}. Sell at 38.63 (41857759). [-9, 348.25].
[41905200] {1, -100, 1}. Sell at 38.64 (41905185). [-10, 386.89].
[42133800] {1, -100, 1}. Sell at 38.62 (42133324). [-11, 425.51].
[42606000] {2, -100, 2}. Sell at 38.60 (42605721). [-12, 464.11].
[42740400] {1, -100, 1}. Sell at 38.63 (42739936). [-13, 502.74].
[42743400] {2, -100, 2}. Sell at 38.62 (42743130). [-14, 541.36].
[43363800] {1, -100, 1}. Sell at 38.67 (43363459). [-15, 580.03].
[43414200] {2, 100, 2}.   Buy at 38.69 (43414196). [-14, 541.34].
[43495200] {1, -100, 1}. Sell at 38.69 (43494965). [-15, 580.03].
[43650600] {1, -100, 1}. Sell at 38.70 (43650529). [-16, 618.73].
[43797600] {2, -100, 2}. Sell at 38.69 (43797318). [-17, 657.42].
[43965000] {1, -100, 1}. Sell at 38.70 (43964921). [-18, 696.12].
[44113800] {2, -100, 2}. Sell at 38.72 (44113790). [-19, 734.84].
[44115000] {2, 100, 2}.   Buy at 38.74 (44114973). [-18, 696.10].
[44215800] {2, -100, 2}. Sell at 38.70 (44215415). [-19, 734.80].
[44226600] {2, -100, 2}. Sell at 38.69 (44226592). [-20, 773.49].
[44348400] {2, 100, 2}.   Buy at 38.71 (44348391). [-19, 734.78].
[44766600] {2, 100, 2}.   Buy at 38.70 (44766352). [-18, 696.08].
[44806200] {2, 100, 2}.   Buy at 38.71 (44806119). [-17, 657.37].
[44931000] {1, -100, 1}. Sell at 38.71 (44930981). [-18, 696.08].
[45228000] {1, -200, 1}. Sell at 38.71 (45227632). [-19, 734.79].
[45563400] {2, -100, 2}. Sell at 38.73 (45562976). [-20, 773.52].
[45685800] {2, -100, 2}. Sell at 38.73 (45685468). [-21, 812.25].
[46062000] {3, 100, 3}.   Buy at 38.73 (46061732). [-20, 773.52].
[46145400] {2, -100, 2}. Sell at 38.72 (46145273). [-21, 812.24].
[46248600] {1, -100, 1}. Sell at 38.71 (46248209). [-22, 850.95].
[46647600] {3, 100, 3}.   Buy at 38.72 (46647384). [-21, 812.23].
[46686000] {2, -100, 2}. Sell at 38.70 (46685950). [-22, 850.93].
[46809600] {2, -100, 2}. Sell at 38.70 (46809464). [-23, 889.63].
[46846200] {3, 100, 3}.   Buy at 38.72 (46846115). [-22, 850.91].
[46888800] {2, -100, 2}. Sell at 38.70 (46888775). [-23, 889.61].
[46958400] {1, -100, 1}. Sell at 38.68 (46958310). [-24, 928.29].
[47109000] {2, 100, 2}.   Buy at 38.70 (47108872). [-23, 889.59].
[47238000] {3, 100, 3}.   Buy at 38.68 (47237886). [-22, 850.91].
[47999400] {2, 100, 2}.   Buy at 38.63 (47999269). [-21, 812.28].
[48252600] {2, -100, 2}. Sell at 38.57 (48252576). [-22, 850.85].
[48260400] {2, 100, 2}.   Buy at 38.58 (48260330). [-21, 812.27].
[48453600] {2, -100, 2}. Sell at 38.56 (48453442). [-22, 850.83].
[48460200] {2, 100, 2}.   Buy at 38.58 (48460178). [-21, 812.25].
[49098600] {1, -100, 1}. Sell at 38.60 (49098546). [-22, 850.85].
[49484400] {1, -100, 1}. Sell at 38.59 (49484398). [-23, 889.44].
[49597800] {2, 100, 2}.   Buy at 38.61 (49597783). [-22, 850.83].
[49687200] {2, -100, 2}. Sell at 38.60 (49686797). [-23, 889.43].
[49688400] {2, 100, 2}.   Buy at 38.62 (49688303). [-22, 850.81].
[49775400] {2, -100, 2}. Sell at 38.61 (49775389). [-23, 889.42].
[50494800] {1, -100, 1}. Sell at 38.59 (50494715). [-24, 928.01].
[50664000] {1, -100, 1}. Sell at 38.59 (50663864). [-25, 966.60].
[51300000] {1, -100, 1}. Sell at 38.58 (51299993). [-26, 1005.18].
[51313800] {2, 100, 2}.   Buy at 38.60 (51313717). [-25, 966.58].
[51559200] {2, -100, 2}. Sell at 38.54 (51559176). [-26, 1005.12].
[51622200] {3, 100, 3}.   Buy at 38.56 (51622144). [-25, 966.56].
[51757800] {2, -100, 2}. Sell at 38.52 (51757598). [-26, 1005.08].
[51783000] {2, 100, 2}.   Buy at 38.53 (51782657). [-25, 966.55].
[51921600] {1, -100, 1}. Sell at 38.49 (51921504). [-26, 1005.04].
[52473000] {2, -100, 2}. Sell at 38.56 (52472810). [-27, 1043.60].
[52591800] {2, -100, 2}. Sell at 38.55 (52591604). [-28, 1082.15].
[52625400] {3, 100, 3}.   Buy at 38.57 (52624967). [-27, 1043.58].
[52668000] {3, 100, 3}.   Buy at 38.57 (52667895). [-26, 1005.01].
[52984200] {3, 100, 3}.   Buy at 38.55 (52984019). [-25, 966.46].
[53022600] {3, 100, 3}.   Buy at 38.53 (53022443). [-24, 927.93].
[53070000] {3, 100, 3}.   Buy at 38.51 (53069646). [-23, 889.42].
[53254200] {2, 100, 2}.   Buy at 38.50 (53253641). [-22, 850.92].
[53296200] {2, 100, 2}.   Buy at 38.51 (53296108). [-21, 812.41].
[53312400] {1, -100, 1}. Sell at 38.51 (53312355). [-22, 850.92].
[53372400] {1, -100, 1}. Sell at 38.55 (53372029). [-23, 889.47].
[53400000] {1, -100, 1}. Sell at 38.55 (53399939). [-24, 928.02].
[53482800] {2, -100, 2}. Sell at 38.53 (53482508). [-25, 966.55].
[53830200] {3, 100, 3}.   Buy at 38.56 (53830117). [-24, 927.99].
[53967000] {1, -100, 1}. Sell at 38.57 (53966654). [-25, 966.56].
[54253200] {2, -100, 2}. Sell at 38.53 (54252875). [-26, 1005.09].
[54303600] {2, 100, 2}.   Buy at 38.56 (54303359). [-25, 966.53].
[54315000] {2, 200, 2}.   Buy at 38.57 (54314992). [-24, 927.96].
[54384600] {1, -200, 1}. Sell at 38.56 (54384577). [-25, 966.52].
[54398400] {2, -100, 2}. Sell at 38.55 (54398373). [-26, 1005.07].
[54642600] {1, -100, 1}. Sell at 38.60 (54642526). [-27, 1043.67].
[54662400] {2, -100, 2}. Sell at 38.59 (54662359). [-28, 1082.26].
[55118400] {3, 100, 3}.   Buy at 38.58 (55118363). [-27, 1043.68].
[55264800] {3, 100, 3}.   Buy at 38.58 (55264580). [-26, 1005.10].
[55360800] {1, -100, 1}. Sell at 38.58 (55360605). [-27, 1043.68].
[55401600] {2, -100, 2}. Sell at 38.56 (55401460). [-28, 1082.24].
[55455000] {1, -100, 1}. Sell at 38.57 (55455000). [-29, 1120.81].
[55683600] {2, -100, 2}. Sell at 38.58 (55683572). [-30, 1159.39].
[55723800] {2, 100, 2}.   Buy at 38.59 (55723366). [-29, 1120.80].
[55741200] {2, -100, 2}. Sell at 38.57 (55740932). [-30, 1159.37].
[55932600] {1, -100, 1}. Sell at 38.59 (55932563). [-31, 1197.96].
[55959000] {2, -100, 2}. Sell at 38.58 (55958984). [-32, 1236.54].
[56103000] {2, 100, 2}.   Buy at 38.64 (56102995). [-31, 1197.90].
[56287200] {1, -100, 1}. Sell at 38.66 (56287195). [-32, 1236.56].
[56359800] {2, -100, 2}. Sell at 38.65 (56359778). [-33, 1275.21].
[56514600] {1, -100, 1}. Sell at 38.66 (56514273). [-34, 1313.87].
[56700600] {2, 100, 2}.   Buy at 38.65 (56700531). [-33, 1275.22].
[56701800] {2, -100, 2}. Sell at 38.63 (56701642). [-34, 1313.85].
[56757000] {1, -100, 1}. Sell at 38.65 (56756589). [-35, 1352.50].
[56759400] {1, -100, 1}. Sell at 38.65 (56759014). [-36, 1391.15].
[56800200] {3, 100, 3}.   Buy at 38.66 (56799615). [-35, 1352.49].
[56961000] {1, -100, 1}. Sell at 38.65 (56960459). [-36, 1391.14].
[57118200] {1, -100, 1}. Sell at 38.67 (57118022). [-37, 1429.81].
[57166800] {1, -100, 1}. Sell at 38.66 (57166785). [-38, 1468.47].
[57265200] {1, -100, 1}. Sell at 38.66 (57264869). [-39, 1507.13].
[57273000] {1, -100, 1}. Sell at 38.65 (57272716). [-40, 1545.78].
[57485400] {1, -100, 1}. Sell at 38.67 (57485186). [-41, 1584.45].
[57590400] {1, -100, 1}. Sell at 38.67 (57590120). [-42, 1623.12].
[57600000] Closing short position -42 shares at 38.68 (57599868).
[57600000] Final cash: -1.44.
[57600000] Normalized Final cash: -0.04.
