[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[35817000] {2, -100, 2}. Sell at 110.51 (35816676). [56, -6191.55].
[35839000] {2, 100, 2}.   Buy at 110.53 (35839000). [57, -6302.08].
[35861000] {4, 100, 4}.   Buy at 110.58 (35860919). [58, -6412.66].
[35870000] {3, 100, 3}.   Buy at 110.58 (35869826). [59, -6523.24].
[35904000] {1, -400, 1}. Sell at 110.51 (35903897). [58, -6412.73].
[35906000] {1, -400, 1}. Sell at 110.47 (35905965). [57, -6302.26].
[35907000] {1, 400, 1}.   Buy at 110.54 (35906949). [58, -6412.80].
[35908000] {1, -400, 1}. Sell at 110.47 (35907966). [57, -6302.33].
[35949000] {2, 100, 2}.   Buy at 110.56 (35948946). [58, -6412.89].
[35956000] {3, 100, 3}.   Buy at 110.56 (35955817). [59, -6523.45].
[35957000] {3, -100, 3}. Sell at 110.53 (35956816). [58, -6412.92].
[36002000] {2, 100, 2}.   Buy at 110.57 (36001879). [59, -6523.49].
[36039000] {4, 100, 4}.   Buy at 110.61 (36038892). [60, -6634.10].
[36043000] {3, -100, 3}. Sell at 110.58 (36042983). [59, -6523.52].
[36070000] {3, 100, 3}.   Buy at 110.61 (36069898). [60, -6634.13].
[36072000] {4, 300, 4}.   Buy at 110.64 (36071963). [61, -6744.77].
[36083000] {3, 100, 3}.   Buy at 110.64 (36082966). [62, -6855.41].
[36088000] {3, -100, 3}. Sell at 110.61 (36087965). [61, -6744.80].
[36101000] {4, -300, 4}. Sell at 110.58 (36100926). [60, -6634.22].
[36111000] {4, 300, 4}.   Buy at 110.64 (36110632). [61, -6744.86].
[36138000] {3, -300, 3}. Sell at 110.58 (36137966). [60, -6634.28].
[36142000] {2, -100, 2}. Sell at 110.58 (36141892). [59, -6523.70].
[36143000] {2, -100, 2}. Sell at 110.57 (36142966). [58, -6413.13].
[36149000] {2, -100, 2}. Sell at 110.56 (36148683). [57, -6302.57].
[36155000] {3, -100, 3}. Sell at 110.55 (36154832). [56, -6192.02].
[36166000] {3, 100, 3}.   Buy at 110.58 (36165995). [57, -6302.60].
[36171000] {2, 100, 2}.   Buy at 110.58 (36170984). [58, -6413.18].
[36173000] {3, -100, 3}. Sell at 110.56 (36172965). [57, -6302.62].
[36176000] {3, -100, 3}. Sell at 110.56 (36175911). [56, -6192.06].
